	SRR1795409merged_dedupRemoved_cufflinks_counts_fpkm_counts	SRR1795411merged_dedupRemoved_cufflinks_counts_fpkm_counts	SRR1795413merged_dedupRemoved_cufflinks_counts_fpkm_counts	SRR1795415merged_dedupRemoved_cufflinks_counts_fpkm_counts	SRR1795417merged_dedupRemoved_cufflinks_counts_fpkm_counts	SRR1795419merged_dedupRemoved_cufflinks_counts_fpkm_counts	SRR1795421merged_dedupRemoved_cufflinks_counts_fpkm_counts	SRR1795423merged_dedupRemoved_cufflinks_counts_fpkm_counts	SRR1795425merged_dedupRemoved_cufflinks_counts_fpkm_counts	SRR1795427merged_dedupRemoved_cufflinks_counts_fpkm_counts	SRR1795429merged_dedupRemoved_cufflinks_counts_fpkm_counts	SRR1795431merged_dedupRemoved_cufflinks_counts_fpkm_counts	SRR1795433merged_dedupRemoved_cufflinks_counts_fpkm_counts	SRR1795435merged_dedupRemoved_cufflinks_counts_fpkm_counts	SRR1795437merged_dedupRemoved_cufflinks_counts_fpkm_counts	SRR1795439merged_dedupRemoved_cufflinks_counts_fpkm_counts
ENSG00000101333	3.01647	2.63396	2.89165	2.7138400000000003	2.18292	3.05579	3.3700300000000003	3.27952	1.28069	3.23177	2.62442	4.5952199999999985	4.69241	0.0	1.39232	2.22447
ENSG00000125869	0.0	0.0	0.0	0.0	0.111015	0.0	0.0	0.0	1.88762	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000101349	0.0830086	0.0	0.0	0.034528	0.0445353	0.0358007	0.106335	0.0749879	0.757676	0.0	0.0	1.3593	0.0	0.0	0.0	0.0
ENSG00000132623	2.79811	3.75833	3.29692	2.77585	2.70342	2.16943	1.60387	1.89498	0.0	15.362	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000132639	0.0	0.0	0.0	0.170749	0.220351	0.0885551	0.0	0.09274960000000003	0.0	0.0	3.83891	0.0	0.0	4.76639	2.03664	0.0
ENSG00000125863	3.98865	3.98888	5.0151	3.79276	6.3372199999999985	5.8747	5.4637400000000005	5.0556800000000015	1.7846799999999998	1.2015	2.02059e-07	1.06736	3.27088	8.058969999999998e-07	1.94018	1.3784
ENSG00000285508	6.97438	7.77735	7.60668	6.75586	8.47349	6.3231199999999985	7.86171	5.82575	4.36488	20.5972	13.8865	21.4296	61.067	55.3853	12.6236	19.025
ENSG00000285723	148.224	161.037	205.294	158.72899999999996	179.09099999999995	168.78099999999995	118.12	109.642	917.872	1058.41	1016.18	1342.63	521.219	593.8580000000002	935.854	553.9630000000002
ENSG00000149346	4.08534	4.11493	4.964169999999998	4.12723	5.42738	4.78253	4.79755	4.540030000000002	2.95973	2.98749	2.42605	6.37183	1.08443	1.50609	3.21771	2.05633
ENSG00000101384	0.838857	1.09412	1.14394	1.29479	1.35017	1.28532	1.18777	1.7050599999999998	10.277	12.204	12.3881	10.8455	11.0749	6.152430000000002	10.5156	8.40018
ENSG00000132640	13.3339	13.905	14.8055	12.7259	18.0058	16.046	16.176	12.7281	5.4149	7.02732	6.34075	2.77558	2.83429	3.93633	7.568860000000001	6.27018
ENSG00000172296	0.382102	0.239121	0.400012	0.47685	0.205002	0.192265	0.24475500000000006	0.345183	0.581333	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000101230	0.635827	0.596631	0.374427	0.99149	0.5969899999999999	0.754073	0.865173	1.04106	1.45043	5.85615	0.0	2.60212	2.6571700000000003	0.0	0.0	0.0
ENSG00000089123	8.48546	8.82433	8.25885	6.54202	6.73418	9.14851	9.28166	7.66535	6.45177	1.62807	3.30527	11.5747	5.90977	12.3115	1.75353	7.47082
ENSG00000089048	11.5165	13.7268	13.712	11.2746	15.2892	15.4984	14.737	10.8212	33.3708	23.2303	42.4453	33.0309	29.5134	40.989	23.7694	39.9743
ENSG00000101247	4.39904	4.3658800000000015	5.0968800000000005	3.97631	5.2816	5.35339	5.66591	4.55935	9.76744	7.88726	9.34063	9.34568	9.54336	13.2541	4.95545	4.52409
ENSG00000101251	0.0	0.0701307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000172264	0.23790300000000006	0.238195	0.0933958	0.131945	0.0850922	0.171009	0.0507934	0.23282600000000006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000125848	2.07703	1.87159	2.2831200000000003	2.07349	3.03105	3.22488	3.16623	2.75822	0.0	1.53091	0.0	2.72097	1.38926	0.0	0.0	1.7562400000000002
ENSG00000089177	6.32446	6.89118	7.174919999999998	5.41185	6.9802100000000005	7.21444	8.407739999999999	6.8735300000000015	7.068860000000001	4.28111	2.89713	3.80454	5.18002	10.7912	0.7685029999999999	4.91124
ENSG00000125870	13.4011	12.9971	16.6454	12.7135	20.3013	16.0267	16.062	12.2076	35.4496	45.1166	47.3765	35.9466	48.0014	74.5086	35.1883	44.6183
ENSG00000125879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000125851	0.0283255	0.0	0.0	0.07069260000000001	0.0	0.0	0.0272137	0.0383828	0.0	0.7829079999999999	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000125864	3.13173	3.2958300000000005	3.28756	2.29273	4.3833199999999986	4.49204	4.5766800000000005	4.24355	5.58987	3.76154	0.0	3.34281	3.41352	4.7407900000000005	2.02571	0.0
ENSG00000125868	12.2783	14.3713	15.116	12.3578	18.3296	16.9899	14.753	11.7871	43.6723	50.233	41.6252	38.2638	52.0976	41.3454	41.9582	64.6831
ENSG00000125844	14.734000000000002	15.38	15.8293	15.694	17.3526	16.1342	17.5724	13.781	17.7111	17.8773	16.1306	14.1219	10.8155	15.0208	23.5338	15.9511
ENSG00000125888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000089006	35.7124	37.8159	40.6931	37.9558	52.4196	45.8104	40.8837	30.1708	21.6113	18.458	6.8132600000000005	29.8241	15.2275	12.689	9.03655	15.3999
ENSG00000125850	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000125871	23.9256	23.7302	27.1385	24.0684	30.9407	29.6484	29.0864	22.1143	32.5006	34.4458	36.6305	29.1536	41.6784	53.7495	40.6336	28.2256
ENSG00000232838	11.4661	14.043	10.3304	10.2563	15.6983	14.4167	13.0064	11.8053	29.3888	40.9494	36.7379	34.6844	72.124	9.39098	11.4855	26.9393
ENSG00000149474	10.0516	11.5487	12.1427	8.88535	13.2955	14.5106	13.0597	11.5299	6.13028	8.20781	8.61978	5.03125	2.4807200000000003	6.51175e-06	4.5673900000000005	4.3464800000000015
ENSG00000125846	4.4030000000000005	4.60825	4.89357	4.17712	5.48994	5.05457	5.77719	4.747730000000002	13.579	6.853210000000002	10.4349	0.0	3.10957	12.956	3.69066	7.86192
ENSG00000089091	1.19145	1.1687	1.13164	1.29477	0.618617	1.04427	1.14457	1.3019999999999998	3.15688	1.06217	6.46914	1.88785	0.0	5.35472	2.28804	1.2185
ENSG00000132664	8.7551	8.569339999999999	9.23314	8.49443	11.7894	11.7713	11.9813	11.2819	20.3624	28.4586	22.4684	25.2906	20.0865	23.9115	17.0287	21.7649
ENSG00000089050	6.82021	6.31668	8.27711	5.91815	10.0302	9.54099	9.14631	8.81955	14.2189	16.2659	21.3676	15.3055	10.4195	14.4709	17.5194	13.1718
ENSG00000101310	19.1832	20.4308	23.8658	19.5044	32.119	25.7687	26.8823	20.6071	125.757	100.269	140.762	127.026	102.608	126.373	104.55	81.9879
ENSG00000232388	34.811	35.3375	40.4501	21.68	40.8747	42.7041	37.32	31.9114	233.373	279.998	234.833	283.075	80.2472	319.501	176.144	190.628
ENSG00000284776	25.4687	24.6204	29.2748	24.0299	34.2171	24.6997	28.3661	20.1563	81.2499	133.183	52.5035	84.4394	221.675	61.9123	177.542	153.866
ENSG00000125821	2.96979	3.5480400000000003	3.4134	2.69564	4.6277	4.13547	3.77798	2.95989	2.90708	2.96755	5.71644e-15	3.64653	1.70724	1.5657499999999997e-10	3.16801	3.42732
ENSG00000132631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.70491	0.0	0.0	0.0
ENSG00000132669	0.243021	0.273426	0.286238	0.302922	0.195592	0.157183	0.349876	0.576246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000173418	25.5146	25.3379	29.7696	22.8453	34.3214	29.7511	28.7432	23.2098	52.4194	52.9112	53.7094	52.8988	84.0276	66.6856	49.865	56.9054
ENSG00000101343	12.7342	14.2744	14.1743	11.453	17.072	16.2796	16.3219	13.2814	19.1404	23.5199	37.5175	32.8456	19.8193	27.5255	23.523000000000003	21.2
ENSG00000089101	0.0652962	0.0	0.038451	0.122215	0.0	0.168967	0.0627305	0.06636	0.0	0.0	0.0	0.0	0.0	0.0	0.971868	0.0
ENSG00000173404	0.8680379999999999	0.488744	0.340779	0.421142	0.698584	0.499142	0.741147	0.457421	5.28071	2.66512	8.11599	2.36844	7.25563	3.35894	2.8705	7.6435
ENSG00000188559	9.55855	9.01664	8.42425	8.129610000000001	9.52556	9.03474	9.40908	9.15907	8.7449	5.29616	2.38936	5.22955	8.54427	5.93326	6.97191	9.45108
ENSG00000088970	10.3854	9.4339	10.7133	9.37964	13.6036	12.2312	11.8302	10.7726	17.6413	9.89266	12.0503	7.03313	17.9547	9.97441	17.048	13.6185
ENSG00000088930	30.5048	32.6348	36.6188	32.1978	46.7672	42.2546	37.4671	28.972	113.646	88.7395	103.26	105.789	88.3856	106.385	108.399	94.352
ENSG00000125816	1.99128	1.26111	1.68566	1.47478	1.60257	2.17369	2.4503	2.06583	8.516060000000001	1.7191900000000002	6.9805100000000015	12.2225	0.0	4.33349	7.406689999999998	9.86117
ENSG00000125820	0.06703610000000003	0.0	0.0789535	0.0	0.0	0.08672739999999997	0.12875699999999998	0.136253	3.66943	0.0	0.0	0.0	3.3611699999999995	0.0	1.99464	0.0
ENSG00000125813	0.0245959	0.027704900000000005	0.0289675	0.0	0.0	0.0	0.0	0.016664599999999998	0.0	1.35971	0.0	0.0	2.46782	0.0	0.732248	0.779924
ENSG00000283932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000125798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.57702	3.18362	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000132671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000178726	0.0324224	0.0	0.0381853	0.0	0.0521855	0.0	0.0934456	0.15377000000000002	1.77554	0.0	0.0	0.0	0.0	0.0	0.965153	1.02799
ENSG00000125810	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.35657	0.0	0.0
ENSG00000132661	17.7528	20.5893	17.6682	17.3222	25.4752	23.6757	21.9224	17.1548	37.6305	37.9835	23.1339	20.2531	20.6815	19.1487	28.6374	43.5742
ENSG00000125812	7.956239999999998	8.25333	9.14495	7.233060000000001	10.8696	11.2141	10.9801	9.42892	2.24605	3.77854	3.06843	5.37266	1.37158	3.80976	5.6976	5.2016300000000015
ENSG00000125814	6.01555	5.82974	7.12597	5.89132	6.30477	6.7424	6.8878	6.1609300000000005	2.87282	6.76613	1.96235	8.5899	5.26296	2.43645	7.287539999999999	1.10886
ENSG00000125823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000125831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000125815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000101435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000173335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.34609	0.0	0.0
ENSG00000101439	5.29889	6.3838599999999985	5.56347	4.81752	5.6859199999999985	6.27122	5.48481	4.59202	38.2367	49.947	39.1777	40.3517	39.145	42.9202	40.347	48.1829
ENSG00000101441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000170373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000170369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000170367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000149435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000101463	0.0546076	0.0	0.12863	0.0681215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.73845	3.80323	1.6251	1.7309
ENSG00000077984	0.348274	0.0	0.205113	0.0	0.0	0.45046	0.83521	0.589845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000101474	22.8021	24.9703	27.6592	22.415	32.7663	30.8986	30.0927	23.3851	28.017	39.2775	15.948	33.509	11.4059	19.8011	42.3043	30.6399
ENSG00000154930	5.60931	7.4005	6.2727900000000005	6.00778	5.28951	7.6970100000000015	8.38058	5.9885	18.6112	12.5239	12.7128	19.477	19.889	19.7302	18.5473	5.38771
ENSG00000100987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1238	0.0
ENSG00000197586	12.0823	13.6053	15.3613	11.6043	16.3553	16.6131	16.4611	13.4948	20.7584	23.7469	5.67181	22.3448	17.7469	31.6895	18.0543	22.4348
ENSG00000100994	19.1042	18.6143	19.6162	17.125	22.9193	22.4255	22.3153	19.5792	19.4068	32.0545	16.269000000000002	26.9036	16.1604	8.97761	19.1804	23.4936
ENSG00000100997	8.985289999999997	9.4585	10.0929	9.02634	12.5881	11.7318	12.5419	11.3296	22.7655	22.9791	23.3258	20.4211	16.6824	17.3768	24.7499	13.1807
ENSG00000101003	10.186	11.003	11.9966	10.5301	13.2498	12.5334	11.7817	9.97162	22.7652	17.2341	32.6556	18.3787	45.87600000000001	26.0648	28.462	30.3151
ENSG00000101004	3.32154	3.86103	4.03708	3.61436	3.25047	3.91945	4.4422	4.28486	2.18293	4.40681	0.0	0.0	2.66606	1.85135	3.16427	5.05544
ENSG00000170191	6.26305	6.8643399999999986	7.0986699999999985	6.1343	8.508980000000001	7.66776	7.92547	7.2092	2.76594	5.58377	7.55735	3.30813	5.06715	2.3458	1.00234	1.06761
ENSG00000130684	0.379664	0.285044	0.44715	0.315793	0.339496	0.491217	0.5268010000000001	0.314393	2.30987	0.0	0.0	2.07199	0.0	0.0	0.0	2.67471
ENSG00000215547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000215545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000131068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000180483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000180424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000180383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000088320	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000101294	8.53169	7.75041	11.1233	9.72553	11.4718	11.3112	12.0414	9.96711	71.1378	75.6865	55.1588	72.4351	75.7284	46.4721	74.2032	69.0161
ENSG00000101898	27.3732	25.5688	31.9258	28.3271	35.3411	28.0367	31.6848	27.5383	36.9903	59.7397	45.4807	26.5448	94.8718	75.2917	40.2146	59.9661
ENSG00000125968	9.92329	7.9198	14.5162	8.97357	12.3668	14.9055	19.3479	16.4812	70.0037	101.574	107.59	94.1918	104.2	89.0554	71.34899999999998	101.326
ENSG00000131055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000171552	1.7361799999999998	1.54029	2.54051	2.55968	3.47196	3.4034	2.9814700000000003	3.60016	1.44019	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000088325	33.1402	33.4696	36.5857	35.0654	42.3882	40.142	35.2338	27.8713	94.7352	97.7489	94.9095	103.863	123.416	152.656	97.271	103.604
ENSG00000101306	0.505999	0.5180130000000001	0.48759	0.516505	0.29616	0.23806	0.441861	0.592152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000179772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000149599	0.414082	0.0932203	0.292621	0.516383	0.933118	0.214278	0.397598	0.673297	0.0	0.0	0.0	0.0	0.0	0.0	2.46367	2.62408
ENSG00000131044	0.366732	0.17974600000000002	0.124308	0.0654544	0.169426	0.272439	0.205132	0.214216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000088356	11.9217	12.7032	12.5448	10.9982	14.5332	13.9617	13.4083	11.2299	25.099	27.2833	31.6513	24.2461	21.222	24.5614	25.1878	20.1208
ENSG00000260903	0.0165747	0.0	0.0195204	0.0	0.0	0.021446	0.0	0.01123	0.0	0.0	0.0	0.0	0.0	0.0	0.493497	0.0
ENSG00000101331	0.109168	0.0	0.06428719999999999	0.0	0.0	0.0	0.052427	0.0369816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000101336	0.125877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000101337	14.9286	13.9801	15.3695	15.6556	16.7389	16.4506	16.6624	14.2968	19.2898	13.9077	20.7057	19.7752	18.5107	18.6968	14.9794	18.082
ENSG00000126003	6.51409	5.83381	5.448919999999998	8.44517	4.74218	5.24172	5.3741400000000015	5.75473	5.04272	5.7262900000000005	2.58341	6.78512	4.61909	3.20756	4.11171	2.91961
ENSG00000101346	10.3943	10.7726	12.0046	10.7412	14.421	12.6999	13.5412	11.5783	15.1622	14.6088	18.36	16.0737	17.6763	10.5211	19.4809	12.7688
ENSG00000101350	11.2478	11.8721	13.07	11.0902	14.787	13.6647	14.6227	12.1584	4.70267	3.56009	2.4092	1.05459	7.538310000000001	0.0	0.639072	4.76477
ENSG00000171456	15.3085	15.4328	16.7446	16.1517	16.6644	17.7981	16.0771	14.6687	14.1773	15.8436	10.3759	9.08378	9.27593	11.5944	12.1103	11.1398
ENSG00000197183	1.11267	1.32053	1.52103	1.31421	0.9594	1.23401	1.16455	1.30582	2.17653	2.7461900000000004	1.11505	1.95239	0.996842	5.53777	2.95781	1.89024
ENSG00000198547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.773705	0.0
ENSG00000285382	7.447589999999999e-08	7.504580000000001e-08	6.55733e-08	6.06406e-08	1.22951e-07	2.36957e-08	2.8522500000000006e-08	6.869469999999999e-08	1.98568	2.24769e-05	6.17107e-05	4.61649e-05	3.20185e-05	8.830369999999999e-06	1.90009e-05	6.767560000000002e-06
ENSG00000149600	7.46192	7.39213	8.87641	6.42137	11.7705	9.8467	11.1065	8.24044	14.890999999999998	16.4897	8.36914	10.9905	26.1871	15.5869	15.5404	4.72919
ENSG00000088305	9.25382	8.69717	10.3212	10.0177	13.3162	11.7749	11.4515	11.0447	8.39034	11.8567	10.3162	7.52628	6.14838	6.40428	6.38518	12.6303
ENSG00000101367	39.5083	39.9505	41.7241	39.6906	49.694	44.819	41.617	32.9365	110.3	86.7542	76.3213	84.8065	110.219	105.694	87.2103	91.2298
ENSG00000215529	0.13486900000000002	0.07595	0.11913	0.12621500000000002	0.0	0.130874	0.0971757	0.0685329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000167098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000078898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000167104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000186190	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000186191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000131050	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.71968	6.758369999999998	0.0	0.0	4.0955	0.0
ENSG00000131059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000198183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000125999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.63268
ENSG00000101391	19.1366	20.3563	20.8288	21.2353	24.1106	24.0749	25.0956	20.0738	57.794	49.2212	33.3092	35.6415	46.3215	55.1421	54.9777	31.37
ENSG00000101400	5.0913900000000005	5.5993	7.1818300000000015	4.9479	7.527989999999999	7.35302	8.75642	7.66107	4.86143	3.27136	3.32071	2.90719	0.0	8.24598	1.76173	3.75286
ENSG00000078699	2.5794	2.44387	3.03783	3.21916	3.16183	2.40918	2.74108	3.0439	2.33912	3.3055	5.75205	0.0	0.8570469999999999	0.0	3.05162	2.70859
ENSG00000125967	4.44186	4.83652	5.23154	4.450080000000002	6.21197	5.93495	5.7339400000000005	5.9201	7.97117	10.0574	4.08367	21.4509	3.65077	15.2108	4.3329900000000015	4.61511
ENSG00000149609	0.954035	0.930914	1.27345	1.11067	0.921363	0.740571	0.8551620000000001	1.33583	0.0	1.75715	0.0	0.0	0.0	0.0	0.0	2.01578
ENSG00000182584	0.971411	1.17174	1.06239	1.03851	0.670107	0.269303	0.732973	0.8461790000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000101412	15.4715	14.817	17.7678	14.4923	19.4967	18.8057	19.0906	15.8911	3.01428	6.08511	9.26537	5.4077199999999985	2.76105	3.83462	4.91553	6.98077
ENSG00000101417	0.878035	1.01507	1.14294	0.720877	1.37604	1.34535	1.46523	1.26807	0.0	2.55476	2.59331	1.13518	3.47759	1.60992	3.43955	4.39619
ENSG00000131061	1.06205	1.31987	1.55275	1.14238	1.59154	1.51628	1.44246	1.5632	3.00816	3.03638	4.10959	0.0	7.347869999999999	2.55123	4.36049	4.6444
ENSG00000101421	20.1827	20.544	20.4639	19.1492	22.3169	21.7961	19.8838	16.349	60.0255	33.9296	54.1223	38.7676	43.9863	30.5446	39.1546	30.5829
ENSG00000125970	7.22005	6.89595	8.57513	7.8683	9.13305	8.5788	8.9305	7.441110000000001	22.279	19.1148	19.4032	19.9846	23.4685	17.0054	16.3491	16.7687
ENSG00000125977	12.39	13.1959	14.2276	13.911	17.6991	16.1636	14.4792	12.2069	19.7849	19.9705	8.68793	20.2828	18.1228	32.3608	24.5823	14.7278
ENSG00000101440	0.6218899999999999	0.69813	0.366299	0.773442	0.0	0.0	0.297842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000101444	53.1007	54.6471	69.5735	57.0368	87.449	72.9418	66.2383	49.1057	107.368	124.551	154.343	126.498	73.3944	81.5456	130.665	116.905
ENSG00000078747	15.182	15.4446	16.5807	14.2802	20.8182	19.3001	19.2992	15.1734	25.1811	20.8987	20.6406	20.0781	11.2765	19.9324	13.3838	16.1991
ENSG00000125971	35.6643	32.5273	48.3292	32.0322	50.5078	53.053	52.9358	39.7804	263.52	177.328	345.00699999999995	236.383	160.922	279.365	230.784	194.953
ENSG00000101460	0.334036	0.187813	0.393453	0.208074	0.537709	0.0	0.32045100000000004	0.452588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000101464	7.709110000000001	9.47487	12.002	10.276	13.4072	12.7243	13.6975	11.4664	24.2451	17.1308	24.8418	13.049	22.2083	24.6748	31.6301	19.6522
ENSG00000078804	1.39971	0.716594	1.08651	1.50841	0.8192379999999999	0.699713	1.03911	1.16388	1.7421099999999998	0.0	1.78498	3.1254	3.19151	0.0	1.89396	1.00864
ENSG00000198646	7.218	5.9737800000000005	6.13709	8.870239999999997	5.838430000000002	5.86091	5.6085	6.46239	11.5982	6.10803	3.10009	6.33277	6.46672	3.84907	6.57872	8.1749
ENSG00000131067	3.89409	3.62485	5.07552	4.98747	5.51569	5.77706	4.83747	5.69876	9.9492	12.9118	8.73775	15.2993	13.0191	10.8488	15.452	11.5207
ENSG00000131069	5.4997300000000005	6.7856	6.1393900000000015	7.15963	8.313360000000001	7.363060000000001	9.41711	7.16074	5.23687	15.858	2.68287	9.39513	7.19539	3.33105	7.1166800000000014	10.6121
ENSG00000100983	22.162	22.569000000000006	24.4706	20.5485	30.5089	26.8795	26.1824	21.4851	47.8821	78.5383	57.2371	64.4266	32.8947	81.2178	65.0697	41.5838
ENSG00000078814	0.103978	0.07027610000000001	0.07347510000000003	0.129762	0.0669426	0.08072180000000001	0.119886	0.140898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000100991	19.5635	20.994	21.4621	20.2795	26.0944	24.9323	24.1048	18.4488	56.1988	57.8837	39.9548	55.5554	52.5282	61.2802	54.863	51.7947
ENSG00000088298	8.6338	9.71947	12.9499	7.63882	12.4717	12.3153	13.4639	11.4489	8.07789	2.03842	4.13834	3.62301	3.69964	0.0	8.782010000000001	9.3538
ENSG00000101000	4.64444	5.2151	2.73557	3.24995	3.27122	3.37807	4.1716	4.71911	23.7651	15.9921	16.2333	14.2118	0.0	20.1553	34.4489	9.17295
ENSG00000126005	1.12022e-12	3.4735e-13	0.0	7.65539e-13	0.0	1.23562e-13	0.12657000000000002	3.1531099999999997e-12	3.60657	0.0	0.0	0.0	0.0	0.0	0.0	5.1843900000000005
ENSG00000261582	2.49088	2.34709	1.47369	1.77393	2.28327e-06	2.16501	0.605507	1.53996	9.15427e-05	2.57995e-05	0.000339966	0.00104885	2.66769e-05	0.000110649	1.3611e-05	18.1792
