	ribo_untr_a	ribo_untr_b	ribo_tmisrib_a	ribo_tmisrib_b	untr_a_hek	untr_b_hek	tmisrib_a_hek	tmisrib_b_hek
TEAD1	413	526	340	331	364	294	466	703
TEAD2	89	98	88	63	234	207	328	494
TEAD3	143	194	109	90	39	34	48	63
TEAD4	371	409	294	319	332	315	557	882
TEC	94	75	49	48	75	54	71	109
TECPR1	181	254	172	148	329	319	372	560
TECPR2	337	424	270	257	508	406	496	820
TECR	1586	2075	1233	1241	353	332	670	752
TECTA	14	11	14	15	51	43	48	75
TEDC1	226	302	172	147	337	327	460	561
TEDC2	279	298	206	225	391	307	511	731
TEF	44	42	38	20	40	41	54	71
TEFM	282	368	231	208	306	264	434	578
TELO2	882	1304	810	760	1006	937	1239	1756
TENM1	3	2	3	2	296	220	333	538
TENM3	714	915	800	805	1224	1059	1397	2328
TENM4	36	41	44	38	37	42	31	66
TENT2	553	536	365	422	742	672	1044	1608
TENT4A	206	285	214	183	554	490	542	946
TENT4B	355	472	338	331	539	530	831	1266
TENT5A	169	237	140	148	151	125	190	283
TENT5C	245	318	197	198	39	36	91	125
TEP1	142	153	142	127	467	420	446	779
TEPSIN	115	174	111	97	154	149	214	364
TERF1	257	370	192	223	395	432	530	693
TERF2	628	699	454	473	471	382	492	740
TERF2IP	940	1309	835	764	804	800	1181	1642
TERT	4	5	6	5	91	64	112	152
TES	1350	1817	1126	1272	589	600	790	1108
TESC	188	232	181	166	56	56	88	146
TESK1	30	54	32	30	171	149	254	335
TESK2	54	56	54	37	137	123	179	283
TESMIN	58	76	46	51	39	46	63	70
TET1	371	380	337	354	1767	1500	1701	2850
TET2	197	232	154	178	966	792	1303	1940
TET3	128	215	145	140	475	349	353	715
TEX10	1854	2009	1325	1456	2609	2178	3930	5803
TEX14	6	11	6	12	48	45	90	203
TEX15	295	283	238	241	1194	1041	1650	2047
TEX2	278	335	220	212	903	838	1282	1773
TEX261	90	105	60	86	75	45	207	258
TEX264	429	608	397	388	537	455	999	1415
TEX30	292	313	271	242	243	227	381	538
TEX9	135	169	121	142	194	181	282	385
TFAM	2045	2293	1601	1748	2235	2215	3208	4458
TFAP2A	571	898	469	488	173	154	182	310
TFAP2C	143	149	107	98	58	36	44	100
TFAP4	283	428	215	251	257	230	383	505
TFB1M	227	234	157	178	693	624	875	1388
TFB2M	378	441	302	319	534	506	804	1050
TFCP2	722	910	630	641	747	541	768	1225
TFCP2L1	130	182	124	122	48	42	82	112
TFDP1	802	959	629	607	1564	1475	2108	3126
TFDP2	498	472	389	361	980	834	1386	2079
TFE3	304	403	241	265	209	168	232	363
TFEB	74	74	56	50	15	21	27	43
TFG	2025	2418	1490	1708	1584	1303	2416	3292
TFIP11	865	1167	760	752	1716	1516	2857	3894
TFPI	235	269	189	238	42	24	60	71
TFPI2	465	505	315	356	43	54	69	99
TFPT	176	261	151	157	159	177	230	328
TFRC	2056	2588	2029	2030	4391	4142	6623	9170
TGDS	234	255	169	197	436	413	597	940
TGFB1I1	132	141	103	97	21	11	17	34
TGFB2	48	53	21	36	12	20	20	44
TGFB3	19	27	13	25	34	22	42	63
TGFBR1	348	382	324	320	656	618	905	1244
TGFBR2	147	206	138	121	130	98	120	189
TGFBR3	267	341	301	259	523	493	693	997
TGFBRAP1	351	456	313	245	692	590	1004	1501
TGIF1	150	173	108	105	92	84	140	191
TGIF2	158	195	87	101	147	128	229	344
TGIF2-RAB5IF	260	294	234	188	236	228	446	602
TGM1	5	6	32	14	36	23	45	68
TGM2	75	75	51	40	16	10	15	33
TGOLN2	692	878	602	666	779	702	721	1313
TGS1	609	713	549	538	2133	1937	2750	4272
THADA	1202	1344	1086	1126	3003	2753	3727	5414
THAP1	228	281	207	205	159	156	228	362
THAP10	160	210	121	86	56	45	60	103
THAP11	395	483	310	283	316	293	426	561
THAP12	72	78	42	47	609	616	810	1284
THAP2	32	30	15	23	27	23	55	76
THAP3	216	244	117	141	152	158	195	298
THAP4	740	1032	603	708	998	864	1421	2138
THAP5	366	413	225	302	439	392	680	966
THAP6	134	132	93	92	180	177	197	293
THAP7	268	315	181	201	536	456	907	1241
THAP8	48	79	34	37	17	12	21	19
THAP9	126	134	113	123	309	299	499	718
THBS3	13	28	26	25	139	111	149	256
THBS4	165	191	153	151	46	49	68	98
THEM4	147	179	145	164	167	139	250	334
THEM6	135	193	143	120	44	32	49	90
THEMIS2	27	31	17	22	71	92	139	175
THG1L	237	367	216	238	362	353	502	750
THNSL1	433	520	339	357	455	444	701	999
THOC1	629	868	557	582	1209	1141	1746	2502
THOC2	2717	3455	2424	2698	7851	7459	11450	15080
THOC3	212	255	118	155	238	249	397	560
THOC5	1123	1348	869	828	2088	1953	2932	4300
THOC6	348	501	288	300	840	771	1249	1711
THOC7	875	948	581	643	1269	1224	1728	2506
THOP1	1027	1343	882	902	1769	1727	2713	3752
THRA	88	95	68	42	153	152	211	294
THRAP3	2883	3574	2497	2735	5299	4690	8271	11495
THRB	108	150	100	97	101	80	142	205
THSD1	46	41	50	27	74	45	75	128
THSD4	37	63	44	54	46	45	61	104
THSD7A	4	10	10	12	24	14	25	38
THTPA	95	125	65	76	113	112	173	235
THUMPD1	315	355	275	311	675	649	1143	1602
THUMPD2	389	376	264	331	791	705	1082	1547
THUMPD3	1146	1167	928	917	1639	1662	2346	3407
THYN1	503	483	308	350	493	408	791	1116
TIA1	631	793	532	557	1110	996	1793	2496
TIAL1	1564	1952	1187	1226	1659	1573	1506	2635
TIAM1	399	494	404	366	1730	1440	2351	3596
TIAM2	119	124	117	109	261	216	285	470
TICRR	738	854	619	602	2930	2564	2731	4627
TIFA	173	141	112	114	93	88	119	155
TIGAR	693	816	616	648	355	393	507	769
TIGD1	104	78	48	66	256	266	351	514
TIGD2	128	164	97	95	222	244	317	469
TIGD3	17	31	12	16	23	21	35	55
TIGD4	14	10	8	6	26	23	26	38
TIGD5	210	284	194	183	231	199	248	397
TIGD6	130	152	107	110	100	93	171	249
TIGD7	7	9	6	6	115	109	148	216
TIMELESS	1842	2287	1770	1681	2529	2425	3123	4529
TIMM10	527	842	468	494	610	555	732	1034
TIMM13	1489	2195	1240	1268	861	887	1167	1561
TIMM17A	947	1037	764	731	1254	1243	2430	3254
TIMM17B	973	1194	687	740	752	669	1069	1586
TIMM21	447	592	378	385	321	333	588	813
TIMM22	537	696	434	423	506	535	583	941
TIMM23	1142	1407	1013	1032	777	741	1273	1716
TIMM23B	39	46	37	35	160	161	211	313
TIMM29	427	580	318	269	168	155	199	329
TIMM44	1140	1497	968	964	1560	1362	2270	2969
TIMM50	3447	4487	2797	2908	1585	1665	2307	3359
TIMM8A	211	322	138	155	148	155	175	249
TIMM8B	760	933	617	660	463	480	501	643
TIMM9	153	174	111	118	183	133	280	397
TIMMDC1	908	944	691	726	1398	1375	1789	2531
TIMP1	1893	2388	1456	1601	436	442	722	1054
TIMP2	252	292	225	210	69	53	86	100
TIMP3	404	441	307	322	79	64	117	190
TINF2	157	159	121	115	406	338	576	892
TIPARP	578	652	516	548	564	476	1119	1648
TIPIN	1495	1484	1124	1276	1470	1427	2180	2830
TIPRL	1643	1939	1347	1452	1326	1230	2108	2880
TIRAP	20	13	11	17	35	41	64	95
TJAP1	333	428	268	267	324	315	431	577
TJP1	2432	2928	2059	2202	1971	1873	2412	3481
TK1	1188	1588	845	962	823	765	1247	1727
TK2	36	55	37	29	84	81	91	159
TKFC	255	320	228	215	313	263	459	650
TKT	8871	10883	6333	6655	5976	5131	10363	13997
TLCD1	106	117	88	95	139	121	211	303
TLE1	520	652	396	395	639	588	943	1328
TLE2	30	23	34	27	22	16	25	47
TLE3	1328	1782	1144	1164	1008	706	962	2002
TLE4	560	753	398	451	871	731	1109	1796
TLK1	237	261	221	194	914	789	909	1608
TLK2	175	236	142	155	621	515	810	1203
TLL1	3	2	4	6	65	38	69	88
TLL2	15	36	23	18	25	21	27	52
TLN1	4624	5966	4217	4032	5876	5102	5883	10266
TLN2	143	145	142	107	622	547	694	1090
TLNRD1	29	38	27	24	100	76	127	161
TLR5	8	8	6	11	17	20	18	34
TM2D1	333	350	288	293	488	446	740	1011
TM2D2	218	367	256	225	276	253	486	662
TM2D3	485	606	461	482	661	575	952	1255
TM6SF1	10	16	8	15	71	62	93	147
TM7SF2	138	172	146	117	189	157	275	455
TM7SF3	580	675	601	512	849	784	1333	1918
TM9SF2	3081	3857	3081	3039	3544	3097	5429	8009
TM9SF3	2759	3261	2712	2576	2889	3143	4332	5994
TM9SF4	716	894	682	624	1001	809	1212	1746
TMA16	377	461	279	299	695	709	1120	1604
TMA7	156	190	102	176	378	396	413	582
TMBIM1	63	63	48	69	36	26	29	67
TMBIM4	160	232	156	185	182	132	277	393
TMBIM6	9622	12269	8214	8255	2806	2437	4380	5856
TMC3	1	6	1	0	33	23	36	33
TMC4	4	6	3	2	35	21	33	51
TMC5	51	50	32	37	29	31	50	71
TMC6	57	39	33	29	82	72	116	208
TMC7	57	48	40	35	69	53	71	98
TMCC1	55	67	46	50	190	163	231	345
TMCC2	5	7	5	7	65	47	97	168
TMCC3	116	92	90	80	46	39	43	64
TMCO1	2152	2234	1772	1836	1373	1403	2122	3045
TMCO3	244	298	217	191	479	375	588	843
TMCO4	113	148	104	121	95	79	105	170
TMCO6	104	119	102	79	244	208	260	397
TMED1	218	305	188	222	314	272	463	645
TMED10	1124	1420	926	975	1478	1504	1978	3016
TMED2	2845	3741	2748	2761	1934	1814	3255	4260
TMED3	489	648	442	445	739	646	1290	1769
TMED4	1295	1626	1159	1142	707	642	1018	1294
TMED5	737	888	694	657	1110	1190	1658	2373
TMED6	0	0	0	0	25	22	26	43
TMED7	164	235	196	194	177	162	286	369
TMED7-TICAM2	162	236	172	187	68	74	149	218
TMED8	248	279	174	175	452	403	535	743
TMED9	1857	2592	1825	1671	1309	1389	1626	2451
TMEM101	507	637	454	477	197	182	267	392
TMEM102	59	80	41	49	54	65	78	110
TMEM104	254	359	202	224	143	97	133	234
TMEM106B	629	613	557	602	556	498	852	1328
TMEM106C	589	686	461	430	1627	1407	2807	4049
TMEM107	57	57	48	37	28	29	53	56
TMEM108	63	74	49	52	49	41	54	87
TMEM109	825	1285	718	746	529	484	719	1073
TMEM11	305	343	232	240	262	268	473	584
TMEM110-MUSTN1	4	4	6	5	44	38	47	72
TMEM115	373	568	348	314	666	634	912	1164
TMEM116	33	29	38	33	63	53	118	159
TMEM117	102	120	75	100	175	137	222	361
TMEM120A	178	201	134	130	101	81	196	301
TMEM120B	313	342	215	242	227	211	304	457
TMEM121	107	133	105	91	30	39	43	54
TMEM123	1469	1555	1133	1190	730	549	1674	2208
TMEM126A	331	326	310	307	384	267	594	879
TMEM126B	507	647	385	423	801	768	1396	1926
TMEM127	137	239	137	122	73	60	96	148
TMEM128	119	122	110	101	132	143	260	340
TMEM129	153	229	139	134	243	200	355	504
TMEM131	588	646	619	570	1510	1310	1760	2914
TMEM131L	654	733	672	623	923	819	1040	1657
TMEM132A	180	257	169	172	413	354	503	806
TMEM134	30	49	32	33	51	40	93	111
TMEM135	386	409	311	349	369	291	573	909
TMEM136	99	90	73	69	55	61	114	120
TMEM138	137	163	95	95	186	137	284	424
TMEM140	3	3	0	0	55	37	92	128
TMEM141	319	325	241	230	213	194	326	489
TMEM143	31	53	42	49	54	56	73	114
TMEM144	88	72	73	58	119	96	195	282
TMEM145	13	25	28	22	38	39	39	55
TMEM147	2910	3624	2442	2408	1059	938	1890	2598
TMEM14A	207	289	189	150	281	234	408	547
TMEM14B	238	332	257	210	323	239	570	717
TMEM14C	821	1172	723	737	374	358	571	838
TMEM150A	20	35	11	17	45	28	49	91
TMEM150C	91	87	81	72	38	27	31	53
TMEM159	38	35	26	30	32	23	55	68
TMEM160	266	345	198	213	139	128	206	313
TMEM161A	679	1047	657	582	760	650	1096	1515
TMEM161B	365	434	323	341	451	387	682	953
TMEM164	271	337	268	243	185	151	230	434
TMEM165	740	899	611	620	855	769	1310	1912
TMEM167A	104	115	82	91	223	211	297	395
TMEM167B	116	135	91	82	74	71	103	128
TMEM168	264	318	266	236	533	510	771	1131
TMEM170A	53	59	43	29	65	42	118	141
TMEM170B	42	45	52	26	89	95	67	100
TMEM171	18	16	20	9	16	11	18	34
TMEM175	115	140	110	106	131	111	194	291
TMEM177	300	305	247	205	402	337	647	833
TMEM178B	78	97	52	56	35	34	59	72
TMEM179B	489	608	438	410	398	374	606	907
TMEM18	166	259	211	167	464	385	596	880
TMEM181	399	530	371	360	761	640	1033	1563
TMEM182	30	25	16	17	30	33	38	61
TMEM183A	23	14	13	10	531	464	772	1118
TMEM184B	277	346	223	215	447	316	531	963
TMEM184C	253	295	193	239	551	432	778	1133
TMEM185A	124	163	144	126	130	115	152	242
TMEM185B	471	737	498	475	171	134	219	367
TMEM186	89	108	64	51	140	143	160	218
TMEM187	75	74	55	49	27	16	52	54
TMEM189	24	45	31	35	30	37	41	61
TMEM19	386	502	371	359	365	296	597	885
TMEM192	294	313	217	252	383	387	640	912
TMEM198	19	44	20	29	36	23	58	68
TMEM199	262	383	184	215	197	182	249	366
TMEM201	765	1057	604	579	267	221	282	484
TMEM203	150	201	146	108	174	149	242	287
TMEM205	1021	1238	796	808	370	319	658	811
TMEM206	203	264	168	182	518	436	774	1009
TMEM208	273	476	285	266	328	328	526	630
TMEM209	1803	1817	1591	1615	824	655	1190	1768
TMEM214	728	914	635	559	537	462	635	1014
TMEM216	80	89	53	65	71	78	123	148
TMEM218	32	49	28	50	107	91	177	248
TMEM219	138	209	136	117	304	266	399	628
TMEM222	448	547	426	396	162	163	276	427
TMEM223	171	194	139	136	190	111	287	452
TMEM230	469	620	353	375	252	179	459	661
TMEM231	59	56	40	34	53	45	62	94
TMEM232	2	1	3	3	12	12	25	31
TMEM234	44	73	50	39	53	54	100	161
TMEM237	426	481	329	382	991	863	1497	2218
TMEM241	59	93	51	72	139	103	172	263
TMEM242	373	418	295	279	201	196	320	386
TMEM243	107	89	99	65	242	215	385	575
TMEM245	486	662	481	459	1118	993	1429	2215
TMEM246	185	196	138	158	272	212	337	499
TMEM248	456	495	424	387	541	423	865	1268
TMEM25	89	105	99	71	108	90	136	217
TMEM250	56	77	42	49	94	72	161	239
TMEM251	101	152	98	68	98	86	165	198
TMEM254	146	194	103	109	42	34	54	69
TMEM255A	32	33	25	24	17	11	18	28
TMEM256	349	479	259	276	261	194	376	551
TMEM258	901	1007	693	675	519	421	1113	1612
TMEM259	783	950	752	683	890	781	1469	2130
TMEM260	107	126	80	99	231	206	262	438
TMEM263	294	421	309	263	278	307	487	635
TMEM265	1	1	8	5	60	37	24	86
TMEM266	21	12	9	15	75	78	105	146
TMEM267	62	89	59	56	117	96	186	268
TMEM268	49	71	40	47	122	98	137	184
TMEM30A	1605	1719	1408	1559	901	801	1338	1738
TMEM33	1916	2090	1522	1653	1130	986	1540	2330
TMEM35B	128	208	122	124	54	51	87	104
TMEM38A	49	76	68	75	35	31	59	79
TMEM38B	748	938	693	586	717	664	1140	1479
TMEM39A	251	314	187	169	464	332	870	1206
TMEM39B	215	297	184	193	387	336	528	725
TMEM41A	167	228	141	164	148	135	202	334
TMEM41B	563	715	461	518	389	334	617	889
TMEM42	27	25	20	28	70	59	99	99
TMEM43	681	875	627	597	835	724	1059	1601
TMEM44	43	58	28	22	50	47	56	100
TMEM45A	100	125	91	97	113	94	183	225
TMEM47	0	2	0	0	57	48	82	123
TMEM50A	1676	1993	1497	1482	563	532	934	1268
TMEM50B	186	247	167	177	237	205	350	530
TMEM51	59	102	49	43	31	38	47	73
TMEM53	94	138	73	70	27	13	23	37
TMEM54	107	125	101	97	60	35	75	148
TMEM56	68	76	70	70	64	63	104	147
TMEM59	2273	2796	2192	2058	1518	1303	2238	3247
TMEM60	89	99	67	72	127	120	201	279
TMEM62	138	138	106	111	233	207	336	510
TMEM63A	180	197	168	140	343	280	351	606
TMEM63B	313	349	281	257	328	255	479	659
TMEM63C	85	90	66	76	32	25	48	80
TMEM64	123	176	109	105	194	156	265	396
TMEM65	429	447	311	278	298	258	352	520
TMEM67	233	235	210	198	527	471	728	1062
TMEM68	146	140	105	112	177	169	280	408
TMEM69	659	699	483	587	306	261	514	775
TMEM70	1127	1351	916	956	629	603	1070	1454
TMEM74	26	26	13	12	26	21	68	69
TMEM74B	20	30	22	22	41	46	63	87
TMEM79	22	25	14	27	35	34	49	70
TMEM80	55	54	33	46	58	68	107	166
TMEM81	0	0	0	0	61	77	77	129
TMEM87A	446	551	455	469	781	775	1183	1616
TMEM87B	164	201	144	145	140	133	176	275
TMEM8A	165	223	147	108	357	330	668	922
TMEM8B	32	32	32	22	46	34	30	72
TMEM9	711	944	658	629	511	488	830	1189
TMEM94	281	296	240	220	602	472	541	995
TMEM97	504	593	423	387	345	254	552	866
TMEM98	169	207	98	114	219	219	350	493
TMEM99	52	70	56	45	193	160	278	379
TMEM9B	190	190	181	189	157	108	245	336
TMF1	893	1064	660	761	2100	1930	2864	3822
TMLHE	524	593	379	423	455	370	591	868
TMOD1	119	128	94	90	38	32	41	62
TMOD2	125	147	108	104	138	104	182	250
TMOD3	1423	1495	1087	1100	520	485	692	1051
TMOD4	1	2	1	3	16	10	19	44
TMPO	4405	5177	3524	3754	3124	2891	4563	6788
TMPPE	76	110	64	84	157	109	116	254
TMPRSS9	0	0	4	3	93	76	89	141
TMSB10	1823	2173	1296	1436	1218	1160	1886	2826
TMTC1	176	180	139	123	285	194	406	594
TMTC2	125	154	121	124	175	134	222	353
TMTC3	1476	1705	1392	1276	1919	1686	2765	4028
TMTC4	121	137	111	101	378	364	575	856
TMUB1	366	327	200	254	259	248	387	524
TMUB2	207	247	168	183	193	145	314	400
TMX1	1165	1365	1083	1018	1802	1725	2651	3538
TMX2	262	406	246	252	533	457	932	1399
TMX2-CTNND1	14	22	24	19	59	70	59	89
TMX3	524	690	561	554	541	581	749	1110
TMX4	294	425	304	300	557	572	854	1144
TNC	224	360	234	221	15	16	36	32
TNFAIP1	171	211	154	130	142	160	226	332
TNFAIP3	58	64	43	39	83	65	109	171
TNFAIP8	172	191	98	133	60	55	109	129
TNFRSF10B	734	1045	711	787	644	616	873	1256
TNFRSF10D	236	285	270	246	150	145	235	374
TNFRSF11A	142	194	153	123	94	77	125	196
TNFRSF19	113	147	98	116	34	36	54	80
TNFRSF1A	398	475	346	348	216	199	259	336
TNFRSF21	158	238	200	174	226	240	296	423
TNFRSF6B	5	2	8	5	23	25	36	69
TNIK	578	734	559	518	857	748	1175	1603
TNIP1	441	636	376	401	651	587	841	1177
TNIP2	152	190	109	129	289	289	400	523
TNK2	83	85	93	85	270	193	210	366
TNKS	759	917	635	651	972	857	1133	1779
TNKS1BP1	314	431	304	266	1016	982	944	1542
TNKS2	1739	1818	1392	1354	2020	1800	2530	3954
TNNI3	20	21	11	14	70	64	116	140
TNNT1	65	75	45	49	145	129	190	247
TNPO1	2969	3223	2350	2558	6096	5501	9339	13283
TNPO2	1648	2304	1508	1465	1979	1628	2512	3761
TNPO3	1851	2110	1552	1442	2789	2644	3839	5372
TNRC18	502	717	482	440	1548	1305	1167	2310
TNRC6A	617	682	469	489	2465	2033	2926	4526
TNRC6B	725	904	640	627	1899	1587	2357	3635
TNRC6C	210	271	179	172	522	452	477	948
TNS2	109	79	82	68	40	25	58	68
TNS3	75	98	84	65	114	83	166	229
TOB1	777	1038	586	668	252	220	299	509
TOB2	269	473	238	239	197	191	227	303
TOE1	531	662	446	417	704	636	1075	1441
TOGARAM1	157	179	117	119	494	453	713	996
TOLLIP	315	429	231	221	152	139	181	272
TOM1	342	410	259	257	299	273	470	663
TOM1L1	789	913	627	647	882	759	1320	1911
TOM1L2	276	301	240	221	509	436	504	856
TOMM20	774	1036	703	736	1369	1259	2316	2989
TOMM20L	2	3	2	2	17	26	27	50
TOMM22	959	1365	870	859	1813	1652	2698	3782
TOMM34	1425	1659	1138	1107	974	958	1345	1893
TOMM40L	162	228	136	140	247	274	375	518
TOMM5	404	543	314	335	328	423	329	439
TOMM6	1634	1714	1273	1319	655	607	962	1238
TOMM7	1028	1471	963	969	976	779	1440	1813
TOMM70	2174	2324	1816	1859	3298	3004	4309	6592
TONSL	435	632	454	387	1185	978	1315	2115
TOP1	4892	6124	3874	4182	3262	2994	2968	4750
TOP1MT	320	398	261	229	599	523	787	1127
TOP2A	8352	11195	7908	8623	11637	11048	16028	23107
TOP2B	3522	3880	2904	3058	11874	11652	15307	21998
TOP3A	418	553	367	398	2333	1940	2543	4112
TOP3B	281	407	273	250	911	816	1200	1787
TOPBP1	1832	1954	1448	1470	4300	3916	6107	9012
TOPORS	531	611	459	538	1541	1424	2650	3591
TOR1A	702	918	607	679	560	457	780	1137
TOR1AIP1	791	798	668	660	864	793	1316	2022
TOR1AIP2	422	491	351	347	1313	1091	1740	2643
TOR1B	231	315	188	209	211	197	298	413
TOR2A	103	133	93	114	110	86	160	225
TOR3A	300	374	219	234	760	713	996	1468
TOX4	679	801	549	630	744	629	1359	1984
TP53	1510	1911	1250	1259	1000	874	1278	1835
TP53BP1	1936	2343	1658	1575	3001	2760	3791	5721
TP53BP2	1167	1355	990	947	2343	2111	3122	4574
TP53I11	124	128	85	99	46	44	53	87
TP53I13	163	247	129	111	184	129	247	306
TP53I3	193	192	168	166	85	84	154	181
TP53INP1	150	208	134	131	70	43	74	143
TP53RK	364	449	313	276	352	370	545	769
TP53TG5	1	1	1	1	34	37	67	73
TP73	304	325	186	222	98	71	113	171
TPBG	413	556	341	352	113	79	175	245
TPCN1	184	203	181	185	181	159	194	355
TPCN2	98	127	82	88	236	244	277	497
TPD52	142	151	118	118	78	88	76	113
TPD52L1	435	423	299	324	126	130	192	301
TPD52L2	1086	1371	848	859	624	559	720	1072
TPGS1	138	251	131	155	91	88	122	172
TPGS2	570	693	448	422	664	586	905	1314
TPH1	2	0	1	0	45	44	57	74
TPI1	4385	5941	3532	3408	5358	5227	7693	10953
TPM1	494	656	488	455	464	536	701	947
TPM2	13	11	12	5	103	129	131	149
TPM3	882	1165	835	738	1737	1598	2152	3077
TPM4	463	653	414	416	351	416	456	596
TPMT	296	287	220	248	512	509	728	1046
TPP1	367	500	377	331	432	380	345	687
TPP2	2034	2366	1596	1700	2382	2195	3497	5071
TPPP	41	52	30	25	32	21	20	40
TPR	4906	5511	4249	4484	19892	19053	29286	37756
TPRA1	244	378	264	247	297	215	432	672
TPRG1L	251	388	210	210	75	77	132	178
TPRKB	1030	1078	828	962	620	599	1149	1595
TPRN	204	357	171	200	265	242	439	567
TPST1	82	95	74	67	240	199	339	525
TPST2	130	174	64	84	172	143	285	383
TPT1	3391	4484	2855	3116	10252	9597	16518	21718
TPX2	3183	3366	2457	2690	4525	4106	5374	8389
TRA2A	1908	2579	1570	1700	1366	1169	2122	3258
TRA2B	4444	5056	3255	3657	3116	2802	5385	7494
TRABD	657	841	576	546	727	631	946	1285
TRADD	60	96	46	48	47	48	72	101
TRAF2	437	616	374	316	421	450	492	704
TRAF3	201	203	157	166	643	624	816	1207
TRAF3IP1	328	464	277	293	513	484	735	915
TRAF3IP2	171	208	137	126	151	128	163	295
TRAF3IP3	0	0	0	0	22	15	39	51
TRAF4	286	367	267	212	338	297	519	789
TRAF5	204	247	174	177	210	227	261	394
TRAF6	188	228	160	171	319	277	396	626
TRAF7	284	373	245	252	815	643	1167	1865
TRAFD1	1095	1430	935	1011	958	844	1488	2097
TRAIP	222	302	216	193	514	516	775	1015
TRAK1	106	142	114	100	695	623	777	1317
TRAK2	118	99	92	87	654	571	954	1439
TRAM1	1418	1658	1267	1249	1955	1627	3871	5363
TRAM1L1	14	18	23	21	43	40	75	114
TRAM2	210	235	169	189	149	116	134	255
TRAP1	4561	5310	3671	3749	4835	4576	7294	10132
TRAPPC1	1220	1551	974	990	398	342	440	690
TRAPPC10	383	480	349	359	1347	1290	1658	2675
TRAPPC11	654	720	619	544	903	888	1352	1981
TRAPPC12	384	500	339	309	624	589	792	1244
TRAPPC13	462	497	384	373	680	657	1062	1573
TRAPPC2	73	56	36	69	127	117	179	283
TRAPPC2B	58	57	29	53	23	19	51	51
TRAPPC2L	565	651	437	431	623	633	1050	1533
TRAPPC3	1086	1459	1054	924	622	626	975	1338
TRAPPC4	589	748	487	455	556	516	900	1293
TRAPPC5	866	904	680	584	341	283	689	933
TRAPPC6A	60	91	51	45	66	68	125	140
TRAPPC6B	155	172	122	115	143	163	263	360
TRAPPC8	866	832	610	725	1627	1488	2367	3397
TRAPPC9	348	421	318	292	351	273	338	626
TRDMT1	211	193	154	172	168	167	236	338
TRERF1	157	166	118	141	34	28	37	70
TREX1	1	2	0	0	39	31	50	108
TREX2	1	1	0	0	18	14	25	44
TRHDE	0	0	2	0	23	13	26	42
TRIAP1	417	540	466	422	131	150	212	241
TRIB1	521	639	444	466	179	128	250	446
TRIB2	210	247	177	184	20	21	22	50
TRIB3	224	244	156	161	180	175	226	329
TRIM11	325	463	256	252	542	514	665	1081
TRIM13	462	599	429	463	602	559	893	1237
TRIM14	195	268	150	155	96	116	98	186
TRIM16	3	6	4	1	18	27	42	62
TRIM16L	1	6	0	5	78	73	118	172
TRIM17	0	0	0	0	40	33	34	63
TRIM2	397	426	277	279	438	378	648	929
TRIM21	127	175	89	118	98	96	135	190
TRIM23	501	588	420	429	575	589	865	1140
TRIM24	1348	1551	1162	1131	1179	930	1674	2421
TRIM25	1399	1848	1187	1211	453	381	622	918
TRIM26	480	622	406	445	434	473	594	860
TRIM27	1092	1461	820	952	2131	1873	3099	4384
TRIM28	10375	14586	8733	8700	9981	8621	13617	20244
TRIM3	69	92	70	70	123	122	175	253
TRIM32	280	372	237	245	341	311	376	504
TRIM33	1282	1445	1058	1075	2164	1943	2867	4476
TRIM35	234	355	193	230	213	182	210	372
TRIM36	176	158	134	118	114	109	156	246
TRIM37	565	574	431	438	1969	1856	2674	3940
TRIM38	168	172	129	126	139	116	138	186
TRIM39	23	15	15	12	48	38	79	87
TRIM4	426	574	313	322	477	436	606	882
TRIM41	149	236	116	132	528	626	851	1044
TRIM44	466	694	361	406	323	340	431	567
TRIM45	72	84	51	40	184	184	224	318
TRIM5	141	143	93	93	51	66	82	135
TRIM52	55	79	53	42	221	244	286	381
TRIM56	152	223	121	105	35	39	32	62
TRIM59	60	54	57	44	147	144	207	259
TRIM62	59	71	42	48	68	42	68	122
TRIM65	435	521	368	368	496	420	745	1028
TRIM66	23	19	33	16	235	200	217	426
TRIM68	89	120	82	73	173	142	206	266
TRIM71	11	16	19	17	114	100	127	162
TRIM8	278	379	218	210	295	292	324	504
TRIM9	301	320	211	205	237	239	286	441
TRIO	763	840	802	672	3031	2591	3483	5727
TRIOBP	296	380	267	262	392	342	481	696
TRIP10	349	418	270	278	342	339	494	654
TRIP11	789	915	569	640	1846	1781	2730	3349
TRIP12	4560	5109	3671	4038	8251	7084	11005	16906
TRIP13	2207	2481	1825	1850	1150	1022	1995	2826
TRIP4	479	523	453	429	287	249	313	554
TRIP6	1862	2471	1392	1514	748	759	1080	1506
TRIQK	57	55	42	55	44	42	76	92
TRIR	1251	1751	1061	1039	818	921	1191	1493
TRIT1	397	440	329	316	559	555	775	1224
TRMO	201	228	138	163	357	275	607	834
TRMT1	797	1209	723	729	1474	1364	2183	3195
TRMT10A	239	302	195	205	322	282	481	723
TRMT10B	61	72	44	46	178	183	223	324
TRMT10C	1709	1882	1288	1550	2391	2303	3844	5720
TRMT11	556	485	453	416	1544	1579	2011	2893
TRMT112	903	1385	753	801	1057	952	1514	2031
TRMT12	170	158	108	121	485	432	631	812
TRMT13	507	594	386	436	613	623	758	1070
TRMT1L	878	965	654	702	1093	1046	1538	2364
TRMT2A	877	1177	709	723	1439	1377	2211	2869
TRMT2B	188	207	165	160	538	486	708	1067
