	ribo_untr_a	ribo_untr_b	ribo_tmisrib_a	ribo_tmisrib_b	untr_a_hek	untr_b_hek	tmisrib_a_hek	tmisrib_b_hek
USP11	4374	5639	3873	3664	1852	1569	2479	3647
USP12	118	127	109	93	268	267	393	645
USP13	754	916	645	657	660	660	695	1058
USP14	3825	4306	2898	3191	1549	1264	1224	2201
USP15	1237	1290	933	1081	2306	2218	3277	4658
USP16	926	966	812	834	3402	3043	5359	7368
USP18	94	169	79	90	182	152	232	257
USP19	1179	1468	910	937	2459	2371	3381	4926
USP2	92	123	92	84	79	87	88	128
USP20	306	358	234	226	324	283	388	622
USP21	70	104	66	74	427	403	503	779
USP22	2646	3271	2250	2174	4905	4073	6627	10053
USP24	1716	1993	1444	1405	8024	7549	10993	15994
USP25	291	309	215	217	1901	1755	2702	4023
USP27X	57	65	36	48	60	56	71	96
USP28	517	679	388	473	1620	1367	2362	3298
USP30	399	423	314	326	195	161	310	429
USP31	73	87	59	56	528	426	538	853
USP32	303	370	275	266	1015	901	1219	1897
USP33	2175	2383	1745	1858	3332	2982	5104	7141
USP34	1002	1017	941	878	7077	6202	8294	13161
USP35	25	26	20	23	112	102	120	188
USP36	523	695	488	463	1114	946	1032	1867
USP37	686	760	545	563	1241	1081	1609	2462
USP38	554	601	391	467	1731	1457	2662	3783
USP39	1336	1520	1093	1055	1698	1549	2682	3941
USP4	253	288	239	223	694	641	750	1225
USP40	214	202	163	152	713	721	943	1324
USP42	278	404	197	196	391	329	372	591
USP43	35	37	29	26	80	75	123	179
USP44	77	89	65	52	134	126	211	286
USP45	201	207	135	137	740	713	948	1397
USP46	212	243	142	178	438	445	664	960
USP47	1086	1229	1002	961	2795	2813	4217	5518
USP48	1880	2265	1650	1687	2322	2225	2803	4059
USP49	28	45	23	28	162	138	167	258
USP5	2656	3714	2300	2228	2184	2158	3324	4655
USP51	34	33	20	17	62	53	103	123
USP53	228	290	173	192	1141	1126	1632	2388
USP54	372	440	333	366	1138	968	1289	2126
USP6NL	170	214	164	140	422	374	593	845
USP7	1253	1457	1040	1004	4063	4013	5303	7917
USP8	850	825	617	599	1197	1094	1582	2384
USP9X	6349	6843	5524	5513	17600	15853	23477	35882
USPL1	350	414	247	281	1090	924	1343	2137
UST	50	60	77	56	247	212	420	569
UTP11	2169	2379	1649	1802	1256	1248	2080	2941
UTP14A	866	1165	743	782	2412	2488	3656	5305
UTP14C	64	84	76	64	658	604	786	1175
UTP15	782	907	610	623	1261	1086	1878	2683
UTP18	2133	2492	1758	1701	2720	2572	3450	4835
UTP20	2109	2582	1884	1905	6389	5832	8630	13137
UTP23	265	273	238	221	353	282	552	780
UTP25	542	627	411	490	1250	1195	1986	2949
UTP3	956	1233	862	873	1031	970	1292	1705
UTP4	1812	1995	1322	1480	1347	1222	1571	2484
UTP6	1384	1605	1141	1169	1874	1887	2671	3856
UTRN	1577	2162	1681	1673	4116	3857	5141	7553
UVRAG	155	198	151	120	504	474	668	925
UVSSA	73	108	94	91	267	240	205	365
UXS1	341	394	309	326	464	441	574	914
UXT	1302	1744	1112	1085	637	496	1249	1836
VAC14	479	601	409	394	671	548	680	1225
VAMP1	46	60	35	28	37	25	55	81
VAMP3	581	650	494	470	286	230	573	810
VAMP4	117	141	96	104	87	59	77	133
VAMP7	683	813	669	618	981	850	1641	2219
VAMP8	263	348	225	223	90	88	110	176
VANGL1	368	493	287	304	337	283	526	662
VANGL2	175	188	131	119	147	71	126	185
VAPA	1621	1938	1190	1352	1201	1181	1637	2523
VAPB	1121	1348	928	983	402	326	481	683
VARS	3774	5083	3237	3228	3030	2584	3326	5151
VARS2	424	499	471	378	746	739	1177	1708
VASH1	20	28	23	20	169	177	194	297
VASH2	28	37	23	28	71	68	79	108
VASN	55	57	48	70	36	21	30	50
VASP	136	174	137	101	221	211	293	401
VAT1	1215	1372	907	869	704	606	848	1225
VAV1	73	52	39	48	65	48	100	162
VAV2	267	354	251	229	369	279	459	656
VAV3	103	95	74	66	97	91	147	212
VAX2	21	27	20	30	58	45	53	77
VBP1	2852	3218	2362	2414	2599	2457	3803	5128
VCAN	1895	2254	2034	1908	2738	2311	3091	5067
VCL	3224	3933	2998	2932	2856	2653	4177	6180
VCP	9753	13118	9120	9583	10950	10398	16002	22767
VCPIP1	492	597	360	438	902	823	953	1625
VCPKMT	47	48	40	42	134	114	139	195
VDAC1	1801	2051	1078	1284	1487	1376	2900	4217
VDAC2	546	652	479	489	876	783	1332	1906
VDAC3	3441	4177	2819	2844	2752	2590	4426	6353
VDR	119	114	97	92	38	34	35	52
VEGFA	126	133	94	95	180	169	276	362
VEGFB	37	45	32	24	72	73	72	135
VEGFC	47	47	45	32	35	26	21	48
VEZF1	409	472	317	351	271	247	476	664
VEZT	771	724	634	616	1482	1330	2297	3237
VGLL4	282	406	216	233	182	160	294	381
VHL	596	732	589	499	688	750	809	1147
VILL	1	1	0	0	101	113	161	214
VIM	19163	27042	17323	17940	9772	8860	12352	19227
VIPAS39	209	235	157	176	242	245	378	558
VIPR1	47	56	41	33	54	41	71	112
VIRMA	1574	1750	1345	1386	3270	2780	4594	6595
VKORC1L1	102	176	112	115	122	101	178	245
VLDLR	165	182	173	152	63	57	56	111
VMA21	711	845	547	605	348	353	602	866
VMP1	1300	1511	1083	1098	865	810	1241	1812
VPS11	319	357	250	285	751	634	1165	1628
VPS13A	1099	1128	1337	1188	5909	5640	7163	10830
VPS13B	403	469	460	438	2621	2308	3090	4756
VPS13C	1316	1366	1380	1419	3688	3456	4607	6925
VPS13D	798	833	843	757	3868	3447	4214	6883
VPS16	656	752	605	604	733	620	1138	1583
VPS18	550	801	468	511	581	502	731	1063
VPS25	715	946	683	629	792	669	1345	1963
VPS26A	1706	2261	1348	1549	926	887	1036	1489
VPS26B	328	399	215	260	381	381	500	782
VPS26C	392	424	316	309	358	325	594	939
VPS28	471	679	438	396	410	379	515	714
VPS29	1686	1944	1493	1404	913	806	1291	1839
VPS33A	193	251	186	180	300	288	375	581
VPS33B	18	15	10	16	25	33	32	74
VPS35	2666	3196	2136	2246	3320	3155	4933	7025
VPS35L	542	594	432	429	886	733	1262	1872
VPS36	430	515	395	397	707	692	910	1340
VPS37A	358	364	244	230	303	270	464	679
VPS37B	336	382	257	258	133	116	161	206
VPS37C	110	158	94	89	145	146	182	245
VPS39	630	738	560	582	684	550	844	1306
VPS41	531	607	439	444	1494	1519	2065	2975
VPS45	1189	1284	930	931	1364	1256	1936	2656
VPS4A	37	67	54	43	174	196	288	434
VPS4B	694	952	668	662	618	519	843	1213
VPS50	855	864	683	683	974	899	1436	2103
VPS51	556	809	489	455	1160	1078	1808	2541
VPS52	1033	1201	865	891	839	737	1183	1587
VPS53	1370	1592	1086	1134	775	619	806	1249
VPS54	143	162	103	106	1233	1171	1815	2781
VPS72	1008	1333	786	807	1118	1066	1911	2528
VPS8	278	275	229	202	1053	887	1435	2054
VPS9D1	226	289	173	182	336	209	203	484
VRK1	2208	2637	1812	2036	2296	2169	3497	4918
VRK2	357	364	231	276	1080	990	1623	2319
VRK3	261	312	166	222	469	409	628	1038
VSIG10	62	51	40	41	107	84	145	202
VSIG2	0	0	0	0	12	11	21	31
VSTM4	67	90	63	66	26	34	45	45
VTA1	1574	1545	1096	1222	885	814	1572	2189
VTI1A	201	254	204	206	400	329	438	727
VTI1B	128	167	106	98	825	715	1326	1896
VWA1	77	101	75	70	49	39	37	88
VWA8	575	653	531	477	1798	1585	2027	3247
VWCE	4	4	7	3	30	19	29	47
VWDE	39	48	42	44	638	612	747	1058
WAC	1361	1422	944	1059	1296	949	2131	3138
WAPL	1854	2299	1526	1713	4027	3830	5487	7861
WARS	3370	3580	2640	2661	1733	1461	2832	4192
WARS2	424	508	345	375	579	531	866	1301
WASF1	720	735	474	573	772	644	807	1253
WASF2	575	750	422	479	372	277	366	599
WASF3	184	216	168	139	339	289	424	594
WASHC1	2	1	3	4	25	42	45	64
WASHC2A	128	211	134	116	482	457	627	907
WASHC2C	126	142	113	117	399	412	551	821
WASHC3	223	206	162	183	200	157	352	448
WASHC4	1206	1275	941	995	1828	1779	2830	4097
WASHC5	813	804	644	624	1773	1518	2835	4049
WASL	840	978	641	679	351	280	435	631
WBP1	17	26	25	17	183	157	289	452
WBP11	1100	1291	938	1012	1278	1149	1991	3002
WBP1L	108	145	82	102	79	92	131	191
WBP2	1115	1443	814	923	246	207	319	557
WBP4	411	442	281	313	354	298	433	631
WDCP	472	475	361	318	752	631	1092	1584
WDFY1	393	487	326	315	347	331	551	814
WDFY2	144	177	113	116	146	137	139	241
WDFY3	703	703	625	577	3175	2819	4021	6371
WDHD1	800	934	679	667	1945	1673	2506	3624
WDPCP	56	76	41	51	238	218	332	453
WDR1	3343	4172	2740	2635	1967	1809	3395	4318
WDR11	1669	1931	1459	1479	2257	2006	3296	4683
WDR12	1046	1175	842	831	1822	1756	2642	3698
WDR13	325	333	262	238	404	358	733	960
WDR17	119	136	97	118	486	475	583	865
WDR18	1729	2362	1442	1322	706	668	1164	1559
WDR19	376	435	355	329	996	834	1268	1871
WDR20	218	237	188	164	411	330	539	865
WDR24	163	222	146	114	349	317	366	608
WDR25	122	133	84	105	166	152	236	367
WDR26	1394	1693	1067	1119	2732	2515	2459	4441
WDR27	26	30	24	25	467	415	568	831
WDR3	2966	3530	2462	2391	4738	4497	7024	10006
WDR33	1184	1553	1003	1067	3225	2690	4364	6581
WDR34	745	1067	678	600	1486	1256	2228	3248
WDR35	932	1187	812	836	1568	1368	1893	2877
WDR36	2473	2706	1875	2044	2683	2357	3949	5653
WDR37	260	285	169	218	346	300	398	541
WDR38	0	0	1	0	24	16	20	46
WDR4	391	428	264	291	738	675	690	1131
WDR41	1030	1148	762	807	1382	1339	1676	2522
WDR43	2616	3139	2257	2378	5642	5058	8476	11701
WDR44	835	928	751	801	1389	1339	1701	2707
WDR45	415	536	324	310	422	326	652	885
WDR45B	474	534	402	422	932	753	1526	2270
WDR46	1450	1962	1135	1142	1541	1462	2531	3362
WDR47	391	455	324	348	544	500	966	1436
WDR48	948	1098	783	881	1925	1673	2754	4034
WDR5	1061	1369	946	959	1293	1228	1754	2405
WDR53	95	137	76	68	149	131	197	319
WDR54	342	391	245	269	407	393	692	945
WDR55	286	363	257	253	520	495	627	906
WDR59	346	454	312	289	1103	927	1177	1842
WDR5B	55	71	38	53	131	100	170	282
WDR6	1803	2496	1604	1584	3963	3496	5556	7923
WDR60	268	421	247	264	522	486	648	850
WDR61	962	1154	800	809	1718	1656	2496	3629
WDR62	894	1196	791	704	1128	992	1235	1981
WDR63	157	188	128	147	52	30	51	92
WDR66	4	10	7	14	47	51	51	71
WDR7	417	478	329	337	1012	900	1313	1902
WDR70	843	917	647	700	1156	1077	1566	2240
WDR73	264	321	246	239	1143	971	1569	2177
WDR74	570	774	468	476	930	853	1282	1936
WDR75	1866	2046	1366	1576	2886	2750	4211	6139
WDR76	861	936	600	704	980	948	1534	2030
WDR77	2489	3511	2087	2147	2582	2393	4146	5639
WDR78	69	59	32	37	68	48	92	162
WDR81	411	502	329	305	658	643	746	1166
WDR82	901	970	674	657	1324	1037	2027	3016
WDR83	163	217	141	141	214	247	302	435
WDR83OS	873	1168	782	744	585	540	840	1183
WDR88	2	0	1	2	24	15	25	47
WDR89	175	206	126	140	478	446	590	796
WDR90	105	90	150	93	830	677	1020	1559
WDR91	256	353	224	219	351	279	452	687
WDR92	232	285	176	198	247	256	400	541
WDSUB1	279	332	265	250	212	202	246	372
WDTC1	443	498	306	327	413	311	402	742
WDYHV1	137	125	92	109	100	69	134	218
WEE1	586	711	514	498	963	934	1069	1651
WFS1	437	568	345	318	307	246	403	560
WHAMM	69	83	49	47	314	282	356	542
WHRN	81	69	56	72	132	103	110	179
WIPF1	91	88	73	72	56	36	92	104
WIPF2	206	239	143	128	56	50	73	98
WIPI1	71	91	53	68	69	52	86	124
WIPI2	566	673	462	443	968	899	1499	2035
WIZ	666	892	516	542	575	392	432	900
WLS	2845	3605	2609	2631	2017	1649	2645	3939
WNK1	3232	3513	2545	2689	4952	3858	4717	8587
WNK2	576	671	522	449	678	531	366	908
WNK3	207	212	160	182	816	736	1174	1660
WNK4	4	2	9	1	72	48	70	95
WNT10B	61	57	46	42	27	15	29	49
WNT3	27	32	14	18	31	33	32	53
WNT5A	284	378	266	213	161	129	148	233
WNT5B	163	236	138	126	25	20	27	54
WRAP53	396	526	301	285	678	579	942	1344
WRAP73	823	1073	636	619	562	526	913	1268
WRB	40	46	52	40	97	110	176	230
WRN	916	962	684	753	1470	1310	1838	2773
WRNIP1	1050	1293	829	804	1665	1523	2219	3473
WSB1	329	551	335	353	650	666	905	1292
WSB2	194	221	131	113	507	439	640	1013
WSCD1	75	101	80	71	112	93	161	215
WT1	198	244	134	150	53	45	55	83
WTAP	876	1045	736	769	1554	1436	2289	3379
WTIP	60	83	49	46	35	38	45	85
WWC1	172	222	129	121	701	640	946	1309
WWC2	358	413	330	312	988	938	1372	2060
WWOX	229	277	173	168	346	362	463	710
WWP1	156	179	138	143	971	944	1086	1621
WWP2	433	460	365	344	479	391	599	927
WWTR1	598	757	478	495	77	45	111	164
XAB2	1443	1849	1162	1198	628	508	654	1092
XBP1	412	601	374	407	1566	1528	2270	3281
XIAP	656	746	547	593	817	763	936	1440
XK	72	75	68	75	54	57	86	114
XKR6	38	35	21	25	52	47	43	62
XKR8	39	75	56	38	101	67	156	180
XPA	256	274	238	254	419	415	518	802
XPC	597	832	613	614	1375	1353	1806	2449
XPNPEP1	2074	2517	1725	1736	1369	1183	2225	3082
XPNPEP3	480	543	376	358	670	539	684	1069
XPO1	7898	8157	6123	6513	12863	11985	18409	26035
XPO4	986	1129	831	877	2178	1891	2922	4429
XPO5	3787	4916	3464	3420	5379	4542	6831	10266
XPO6	857	989	678	638	4135	3676	5408	8400
XPO7	1110	1246	857	952	2165	1850	3036	4718
XPOT	1504	1522	1112	1188	4438	3964	6914	10172
XPR1	333	469	331	319	937	841	1382	1959
XRCC1	1259	1909	1003	1054	704	592	900	1349
XRCC2	308	363	225	241	615	611	772	1118
XRCC3	401	432	308	336	479	430	621	933
XRCC4	394	456	351	323	284	288	354	527
XRCC5	19920	22447	16553	17184	15862	14981	24621	34158
XRCC6	7544	8863	6081	6206	11809	11448	19375	27005
XRN1	935	1153	785	825	1384	1340	1843	2791
XRN2	3444	4163	2854	2986	5075	4658	7828	11010
XRRA1	48	44	42	41	287	263	298	506
XXYLT1	239	276	185	170	173	164	266	391
XYLB	226	306	182	219	1008	816	943	1516
XYLT2	243	312	209	164	371	326	489	722
YAE1	197	222	181	197	373	355	466	710
YAF2	392	463	340	370	201	179	232	345
YAP1	474	523	390	442	419	390	560	804
YARS	4012	4269	3236	3051	5428	5209	6991	10379
YARS2	1273	1438	1035	1043	940	866	1525	2224
YBEY	198	269	164	178	177	152	268	413
YBX1	873	937	618	575	4833	4355	7893	10776
YBX3	2699	4204	2272	2577	2754	2955	3303	4857
YDJC	827	1122	687	670	1010	895	1261	1882
YEATS2	672	822	460	428	1213	1000	1429	2264
YEATS4	1182	1185	963	979	723	758	1110	1577
YES1	684	831	584	620	864	852	1321	1915
YIF1A	671	854	517	542	651	604	1242	1825
YIF1B	1343	1699	1129	1106	436	316	858	1121
YIPF1	351	467	264	271	255	210	425	575
YIPF2	426	611	311	362	345	286	538	672
YIPF3	880	1144	719	696	470	407	855	1184
YIPF4	719	840	634	577	563	466	927	1266
YIPF5	1189	1491	934	1100	539	447	917	1265
YIPF6	597	668	497	500	411	427	682	987
YJEFN3	4	10	3	7	43	29	34	51
YJU2	315	466	276	257	279	318	517	727
YKT6	865	1176	777	756	611	599	924	1351
YLPM1	1676	1505	1566	1621	3384	2793	2813	5389
YME1L1	4149	4272	3274	3427	3680	3362	5430	7858
YOD1	224	281	196	184	849	779	1130	1691
YPEL1	11	13	10	9	16	13	11	43
YPEL2	33	53	26	22	19	12	14	29
YPEL5	197	205	135	162	91	92	123	203
YRDC	1099	1504	1029	922	606	540	908	1358
YTHDC1	1175	1465	978	1024	2082	1965	3197	4168
YTHDC2	2382	2704	2136	2147	3190	2971	4069	6033
YTHDF1	1050	1216	808	867	937	801	1241	1736
YTHDF2	2008	2594	1657	1891	2698	2218	4007	5768
YTHDF3	825	1070	604	719	1180	1017	1665	2456
YWHAB	6272	7858	5018	5319	2239	2056	2803	4306
YWHAE	11032	14354	8582	9353	6802	6292	8078	11871
YWHAG	1968	2528	1478	1565	1550	1576	2052	3004
YWHAH	1377	1800	1031	974	1389	1252	2049	2717
YWHAQ	4284	5741	3264	3691	3786	3728	5463	7873
YWHAZ	609	751	465	510	1199	1053	1531	2146
YY1	2073	2499	1661	1621	1357	1315	1867	2787
YY1AP1	413	489	334	302	965	824	1195	1796
YY2	47	74	50	41	106	92	117	181
ZACN	3	5	8	4	418	365	716	966
ZADH2	636	734	476	541	406	346	522	759
ZBBX	10	7	13	17	40	56	48	68
ZBED1	197	230	174	171	405	347	547	765
ZBED4	290	369	259	241	811	751	903	1438
ZBED5	414	528	374	406	1497	1416	2018	3106
ZBED6	40	55	29	22	1188	1106	1370	2131
ZBED6CL	3	1	5	1	65	64	99	121
ZBED8	166	213	96	115	248	186	316	491
ZBED9	191	206	165	161	484	461	846	1153
ZBTB1	231	296	241	309	778	730	1167	1715
ZBTB10	604	790	505	487	1807	1643	2420	3554
ZBTB11	769	951	605	666	2257	2022	2741	4414
ZBTB12	235	344	162	177	141	139	152	204
ZBTB14	152	172	139	116	216	240	277	429
ZBTB17	131	168	107	108	372	335	588	774
ZBTB18	223	252	202	196	828	777	972	1440
ZBTB2	174	222	139	199	458	376	665	1033
ZBTB21	606	773	421	501	609	574	695	1146
ZBTB22	51	46	54	33	151	138	240	294
ZBTB24	412	423	352	388	815	659	1224	1776
ZBTB25	99	124	92	96	103	98	153	208
ZBTB26	58	83	55	70	174	178	241	335
ZBTB3	113	169	121	106	135	128	220	300
ZBTB33	1627	1910	1241	1373	1249	1091	1926	2683
ZBTB34	168	210	100	113	254	288	308	506
ZBTB37	54	60	48	36	244	201	323	471
ZBTB38	207	223	169	166	463	381	608	897
ZBTB39	196	220	156	141	403	341	503	754
ZBTB4	90	104	69	54	120	99	134	211
ZBTB40	408	660	368	331	1241	1138	1559	2264
ZBTB41	108	119	74	95	567	557	776	1079
ZBTB43	113	136	98	93	274	256	403	607
ZBTB44	249	257	202	177	899	763	1067	1657
ZBTB45	134	169	110	120	72	56	71	101
ZBTB46	110	118	59	109	79	78	133	169
ZBTB47	46	62	37	50	231	217	257	413
ZBTB48	241	359	216	228	399	403	533	777
ZBTB49	28	47	21	42	125	134	178	298
ZBTB5	169	231	173	177	487	427	497	878
ZBTB6	226	269	174	207	338	296	528	757
ZBTB7A	213	304	174	202	208	153	159	273
ZBTB7B	82	117	63	61	92	78	110	138
ZBTB8A	156	174	113	109	270	222	358	512
ZBTB8OS	341	308	214	262	534	498	948	1228
ZBTB9	185	254	147	155	191	169	231	385
ZC2HC1A	131	122	87	90	99	98	137	202
ZC3H10	125	140	98	80	127	109	140	202
ZC3H12A	58	68	64	38	68	45	75	131
ZC3H12B	9	10	12	9	102	101	113	170
ZC3H12C	123	141	103	124	282	247	370	591
ZC3H13	1947	2442	1750	1905	2703	2623	3460	4444
ZC3H14	1398	1557	1112	1224	2914	2638	4319	6392
ZC3H15	1713	2152	1576	1590	3512	3653	4897	6573
ZC3H18	907	1291	702	755	968	872	962	1502
ZC3H3	330	427	249	275	277	201	274	499
ZC3H6	72	53	31	47	113	115	184	297
ZC3H7A	545	591	427	484	2048	1967	2032	3292
ZC3H7B	650	837	541	522	1185	987	1759	2636
ZC3H8	294	336	241	261	392	373	518	738
ZC3HAV1	1478	1802	1229	1245	1435	1149	1750	2641
ZC3HAV1L	5	3	1	3	167	133	174	281
ZC3HC1	945	1253	704	743	724	749	999	1433
ZC4H2	162	217	160	119	156	121	167	266
ZCCHC10	292	327	231	261	196	199	344	539
ZCCHC12	1822	2124	1401	1468	928	926	1305	1813
ZCCHC14	208	284	162	179	631	518	563	997
ZCCHC17	229	263	155	186	724	645	1208	1615
ZCCHC18	0	3	0	1	39	35	42	62
ZCCHC2	258	297	150	187	247	217	360	578
ZCCHC24	86	141	89	103	53	40	80	104
ZCCHC3	353	592	294	278	302	337	359	450
ZCCHC4	187	196	137	144	252	197	356	431
ZCCHC7	182	209	133	174	592	571	759	1093
ZCCHC8	437	584	301	300	754	627	984	1332
ZCCHC9	313	410	232	261	581	554	913	1166
ZCRB1	490	469	338	359	809	733	1189	1785
ZCWPW1	40	77	40	43	56	36	88	106
ZCWPW2	3	0	3	3	15	21	11	25
ZDBF2	1423	1568	1223	1224	2421	2391	2852	4078
ZDHHC1	13	15	14	9	57	39	78	118
ZDHHC11	1	3	11	3	38	31	18	69
ZDHHC12	174	303	173	154	189	146	284	349
ZDHHC13	369	397	280	296	536	444	861	1287
ZDHHC14	61	65	60	37	68	63	117	178
ZDHHC16	255	323	223	202	520	454	921	1284
ZDHHC17	412	415	352	337	802	680	1090	1567
ZDHHC18	234	284	296	258	160	133	244	384
ZDHHC2	173	194	157	174	353	315	555	878
ZDHHC20	281	389	240	248	495	446	830	1179
ZDHHC21	122	140	67	110	145	140	154	246
ZDHHC23	74	73	67	72	215	197	259	354
ZDHHC24	237	317	221	222	74	55	97	157
ZDHHC3	108	137	90	96	869	785	1233	1730
ZDHHC4	73	96	74	63	487	412	755	1070
ZDHHC5	325	377	280	293	843	651	1305	1872
ZDHHC6	187	215	154	153	865	764	1258	1772
ZDHHC7	143	149	114	87	601	500	738	1043
ZDHHC8	151	171	140	124	340	294	357	561
ZDHHC9	428	540	385	385	399	332	581	749
ZEB1	596	622	391	484	437	354	775	1107
ZEB2	351	453	288	339	356	324	482	665
ZER1	777	1002	643	651	530	401	707	1064
ZFAND1	271	312	194	212	659	622	1057	1531
ZFAND2A	13	20	10	14	137	129	190	284
ZFAND2B	135	139	97	84	244	221	395	535
ZFAND3	602	727	473	444	82	81	106	156
ZFAND4	90	104	66	64	432	388	544	878
ZFAND5	362	409	262	303	504	436	626	958
ZFAND6	736	810	589	646	511	422	950	1404
ZFAT	160	219	139	141	478	439	753	1060
ZFC3H1	756	753	524	546	1989	1841	2121	3246
ZFHX2	54	59	44	39	84	61	48	140
ZFHX3	390	762	313	349	626	516	430	928
ZFHX4	677	918	601	638	2683	2143	2457	4367
ZFP1	157	183	116	163	356	324	455	571
ZFP14	202	248	119	158	101	73	102	128
ZFP28	88	86	65	67	86	80	111	141
ZFP30	506	669	399	435	342	304	382	596
ZFP36L1	345	466	203	244	69	57	62	79
ZFP36L2	497	764	397	438	106	76	110	204
ZFP37	85	64	51	58	134	105	144	217
ZFP62	192	234	115	171	792	708	981	1438
ZFP64	622	760	446	411	650	536	770	1126
ZFP69	73	64	47	45	193	154	290	370
ZFP69B	33	28	24	28	107	97	77	157
ZFP90	151	156	110	114	472	413	550	804
ZFP91	32	73	32	27	247	229	263	377
ZFPL1	206	335	207	209	191	156	306	447
ZFPM1	151	202	141	134	35	28	40	63
ZFPM2	110	146	99	99	106	105	128	211
ZFR	3560	4243	2877	3160	4024	3594	6219	8645
ZFX	410	622	447	450	3005	2540	3832	5772
ZFYVE1	163	208	144	145	180	170	209	357
ZFYVE16	1179	1393	1030	1168	2351	2141	3413	4893
ZFYVE19	176	196	124	139	204	212	317	457
ZFYVE21	432	489	292	254	163	181	257	319
ZFYVE26	309	287	261	207	1668	1376	1856	2949
ZFYVE27	322	488	298	245	292	252	380	606
ZFYVE28	47	52	39	34	72	53	69	104
ZFYVE9	422	493	299	377	1605	1507	1962	3059
ZGLP1	2	1	6	2	21	21	30	39
ZGPAT	49	73	45	59	52	66	86	130
ZGRF1	302	297	264	244	1949	1789	2628	3765
ZHX1	315	317	228	266	1647	1592	2451	3310
ZHX1-C8orf76	2	1	1	3	29	27	50	78
ZHX2	181	228	130	157	246	166	257	430
ZHX3	187	252	154	156	495	441	601	903
ZIC2	1151	1615	768	788	453	376	577	1016
ZIC3	5	10	4	3	178	171	281	448
ZIC5	511	679	447	472	402	300	586	851
ZKSCAN1	460	680	421	415	787	673	1045	1566
ZKSCAN2	211	302	221	215	716	601	862	1426
ZKSCAN3	93	118	69	74	214	214	188	353
ZKSCAN4	118	118	75	82	275	273	364	508
ZKSCAN5	194	266	160	148	734	557	923	1412
ZKSCAN8	374	520	313	340	1051	910	1243	2139
ZMAT2	1399	1721	1260	1187	838	915	1358	1793
ZMAT3	249	335	272	248	95	80	121	188
ZMAT5	341	475	250	278	171	164	255	391
ZMIZ1	346	401	261	316	169	104	80	208
ZMIZ2	369	525	287	294	268	216	229	477
ZMPSTE24	2302	2791	1994	2103	1650	1504	2623	3640
ZMYM1	738	840	540	617	1616	1448	2153	3193
ZMYM2	1423	1603	1126	1202	2064	1778	2660	3977
ZMYM3	1369	1637	1097	1201	1134	946	1311	2010
ZMYM4	1243	1551	1086	1144	3291	2860	4331	6618
ZMYM5	118	106	77	86	315	279	413	580
ZMYM6	108	104	64	69	229	233	376	536
ZMYND10	2	1	2	4	29	17	23	35
ZMYND11	549	691	396	459	751	739	1125	1674
ZMYND19	556	749	478	471	551	501	832	1089
ZMYND8	1013	1174	803	857	876	747	896	1407
ZNF10	71	72	45	59	72	70	114	181
ZNF100	222	313	215	224	449	368	654	989
ZNF101	72	86	42	63	212	197	297	451
ZNF106	1083	1181	954	903	2522	2313	3238	4835
ZNF107	196	220	151	201	643	627	857	1172
ZNF112	61	82	48	58	159	119	235	371
ZNF114	10	6	3	4	14	19	19	26
ZNF117	28	14	22	15	164	170	225	308
ZNF12	316	354	258	314	733	672	932	1314
ZNF121	512	650	374	369	1297	1170	1790	2635
ZNF124	57	63	71	53	685	627	927	1416
ZNF131	277	350	239	231	904	871	1208	1856
ZNF132	0	0	2	0	61	47	53	79
ZNF133	126	148	94	100	372	345	486	656
ZNF134	212	241	179	196	281	243	411	642
ZNF136	214	238	185	196	180	136	246	354
ZNF138	99	97	47	77	267	229	347	504
ZNF14	75	100	74	88	230	162	297	482
ZNF140	157	187	138	145	281	211	368	536
ZNF142	661	860	634	517	1172	1000	929	1758
ZNF143	505	523	394	419	528	459	796	1228
ZNF146	1457	1678	1200	1158	2039	1878	2907	4220
ZNF148	474	494	354	339	1114	1021	1676	2340
ZNF155	149	190	122	140	89	94	118	196
ZNF157	5	7	4	5	17	31	15	39
ZNF16	113	144	78	103	305	248	387	632
ZNF160	133	112	105	119	121	92	177	219
ZNF165	90	80	68	69	234	207	258	401
ZNF169	18	25	18	11	152	151	141	210
ZNF17	68	78	50	44	229	199	340	460
ZNF174	102	105	73	82	131	98	190	303
ZNF175	87	104	76	87	266	222	314	513
ZNF18	39	82	63	63	192	193	306	442
ZNF180	180	207	139	158	487	480	677	1111
ZNF181	118	150	110	121	114	111	190	276
ZNF182	165	180	144	148	324	349	399	568
ZNF184	238	258	176	176	569	489	841	1222
ZNF185	37	34	26	34	51	38	57	73
ZNF189	163	189	143	157	720	580	940	1355
ZNF19	21	16	20	15	56	63	77	105
ZNF195	329	330	272	315	981	907	1383	2052
ZNF197	185	220	131	139	681	599	884	1242
ZNF2	44	59	21	22	149	98	173	248
ZNF20	17	20	18	20	32	25	38	57
ZNF200	267	357	220	224	257	238	281	519
ZNF202	49	74	47	41	443	379	562	789
ZNF205	89	173	61	64	287	273	476	690
ZNF207	3773	4313	2736	3279	3174	2770	5915	8149
ZNF211	92	118	63	91	268	250	394	546
ZNF212	147	195	141	154	214	176	270	324
ZNF213	44	42	34	34	101	80	103	148
ZNF214	34	32	20	21	136	125	185	253
ZNF215	127	126	76	105	416	358	502	740
ZNF217	768	879	601	575	387	353	450	634
ZNF219	42	64	41	51	147	139	179	245
