	untr_a_hek	untr_b_hek	tm_a_hek	tm_b_hek
TOGARAM1	494	453	334	402
TOLLIP	153	135	96	117
TOM1	300	274	229	263
TOM1L1	908	770	741	889
TOM1L2	521	449	295	361
TOMM20	1373	1247	1163	1493
TOMM20L	17	26	16	25
TOMM22	1813	1652	1349	1598
TOMM34	952	946	624	823
TOMM40L	247	274	183	247
TOMM5	578	642	325	440
TOMM6	655	607	439	598
TOMM7	1778	1519	1075	1501
TOMM70	3248	2965	2135	2755
TONSL	1174	976	698	912
TOP1	3262	2994	1458	1930
TOP1MT	580	516	404	628
TOP2A	11514	10892	8407	10121
TOP2B	11854	11622	7623	10128
TOP3A	2328	1939	1241	1776
TOP3B	904	811	654	778
TOPBP1	4282	3903	3127	4045
TOPORS	1540	1418	1293	1580
TOR1A	556	454	415	469
TOR1AIP1	876	800	656	857
TOR1AIP2	1802	1501	1225	1564
TOR1B	211	197	144	189
TOR2A	115	92	81	106
TOR3A	768	718	469	645
TOX4	746	633	706	864
TP53	958	837	610	886
TP53BP1	3005	2749	2041	2593
TP53BP2	2369	2134	1583	1994
TP53I11	48	47	30	40
TP53I13	188	136	106	146
TP53I3	83	84	74	100
TP53INP1	74	45	33	46
TP53RK	353	368	244	335
TP53TG5	37	37	23	32
TP73	98	71	59	86
TPBG	113	79	87	110
TPCN1	182	160	95	138
TPCN2	237	244	167	210
TPD52	106	100	61	76
TPD52L1	126	130	92	121
TPD52L2	707	640	471	582
TPGS1	91	88	42	58
TPGS2	808	698	618	725
TPH1	46	42	10	36
TPI1	5358	5227	3834	4822
TPM1	576	653	433	531
TPM2	107	127	58	91
TPM3	2079	1909	1434	1704
TPM4	378	437	224	336
TPMT	483	484	341	451
TPP1	434	378	192	230
TPP2	2391	2203	1762	2190
TPPP	45	26	11	24
TPR	19972	19155	13646	19059
TPRA1	286	210	246	283
TPRG1L	75	77	76	76
TPRKB	599	575	535	720
TPRN	266	245	203	250
TPST1	240	199	159	219
TPST2	177	141	124	151
TPT1	10157	9533	7738	8934
TPX2	4526	4110	2793	3628
TRA2A	1276	1105	951	1216
TRA2B	2932	2692	2578	3357
TRABD	727	631	458	602
TRADD	45	48	32	33
TRAF2	421	450	248	319
TRAF3	645	626	433	578
TRAF3IP1	513	484	387	449
TRAF3IP2	148	123	86	109
TRAF3IP3	26	18	19	23
TRAF4	405	356	314	409
TRAF5	210	227	142	196
TRAF6	312	273	207	247
TRAF7	815	644	642	812
TRAFD1	958	844	771	925
TRAIP	511	515	393	469
TRAK1	722	641	461	624
TRAK2	637	557	469	634
TRAM1	1911	1601	1959	2333
TRAM1L1	43	40	37	51
TRAM2	144	112	65	76
TRAP1	4805	4545	3556	4510
TRAPPC1	363	302	256	299
TRAPPC10	1354	1294	841	1132
TRAPPC11	903	888	682	837
TRAPPC12	632	589	406	523
TRAPPC13	680	657	564	694
TRAPPC2	121	110	81	112
TRAPPC2B	23	19	19	15
TRAPPC2L	657	658	519	671
TRAPPC3	597	600	492	565
TRAPPC4	606	567	499	578
TRAPPC5	341	283	305	427
TRAPPC6A	70	74	60	79
TRAPPC6B	138	174	115	185
TRAPPC8	1625	1490	1213	1551
TRAPPC9	350	273	154	247
TRDMT1	170	169	118	147
TRERF1	33	27	22	37
TREX1	39	31	31	44
TREX2	165	191	94	133
TRHDE	23	13	13	20
TRIAP1	128	147	82	136
TRIB1	179	128	130	186
TRIB2	21	22	13	20
TRIB3	180	175	131	141
TRIM11	563	555	340	435
TRIM13	602	559	423	547
TRIM14	96	114	52	65
TRIM16	56	70	42	73
TRIM16L	78	73	58	79
TRIM17	46	39	22	30
TRIM2	440	381	329	378
TRIM21	94	92	79	77
TRIM23	573	585	417	600
TRIM24	1179	930	855	1101
TRIM25	447	375	292	403
TRIM26	412	447	269	369
TRIM27	2108	1871	1592	1971
TRIM28	9983	8623	7232	8951
TRIM3	115	116	92	124
TRIM32	341	311	196	258
TRIM33	2173	1958	1551	1900
TRIM35	212	180	117	148
TRIM36	117	115	95	131
TRIM37	1932	1834	1398	1703
TRIM38	139	116	71	97
TRIM39	48	38	30	44
TRIM4	468	429	297	413
TRIM41	586	672	467	600
TRIM44	323	340	259	331
TRIM45	176	181	110	167
TRIM5	57	67	48	51
TRIM52	218	231	158	190
TRIM56	35	40	23	29
TRIM59	230	229	144	185
TRIM62	66	42	35	32
TRIM65	501	422	362	427
TRIM66	234	198	112	141
TRIM68	173	142	108	110
TRIM71	114	100	68	95
TRIM8	358	345	205	275
TRIM9	242	246	159	197
TRIO	3041	2598	1831	2425
TRIOBP	400	346	235	292
TRIP10	366	373	250	315
TRIP11	1835	1765	1119	1743
TRIP12	8218	7052	5605	6918
TRIP13	1150	1024	944	1244
TRIP4	290	251	167	214
TRIP6	763	780	570	740
TRIQK	32	38	20	22
TRIR	741	821	515	676
TRIT1	571	566	404	532
TRMO	370	286	310	342
TRMT1	1450	1347	1185	1381
TRMT10A	314	276	220	302
TRMT10B	180	183	127	154
TRMT10C	2391	2303	2038	2351
TRMT11	1544	1579	935	1243
TRMT112	1032	958	687	867
TRMT12	485	432	319	394
TRMT13	615	623	374	513
TRMT1L	1076	1029	805	967
TRMT2A	1418	1363	1052	1317
TRMT2B	524	471	347	423
TRMT44	492	429	309	388
TRMT5	816	721	595	723
TRMT6	989	893	740	948
TRMT61A	261	203	185	221
TRMT61B	445	386	328	412
TRMU	952	934	744	896
TRNAU1AP	647	570	432	528
TRNT1	586	604	354	473
TRO	647	565	539	653
TROAP	993	827	686	821
TRPC1	615	615	442	528
TRPC3	76	74	41	69
TRPC4AP	1906	1768	1489	1828
TRPM4	90	91	46	68
TRPM6	40	32	31	30
TRPM7	2569	2290	1747	2165
TRPS1	758	646	508	642
TRPT1	149	154	109	157
TRPV1	236	194	126	159
TRPV4	26	17	18	26
TRRAP	6669	5479	2780	4393
TRUB1	814	684	572	736
TRUB2	861	769	674	785
TSC1	754	703	529	646
TSC2	1907	1672	1153	1712
TSC22D1	733	622	408	542
TSC22D2	423	363	242	315
TSC22D3	622	671	417	546
TSC22D4	123	116	77	118
TSEN15	268	249	210	261
TSEN2	704	633	470	602
TSEN34	616	503	529	626
TSEN54	549	520	423	525
TSFM	807	756	580	735
TSG101	740	603	605	765
TSGA10	101	111	65	89
TSHZ1	466	393	330	456
TSHZ2	63	48	35	44
TSHZ3	130	83	67	92
TSKU	45	29	43	41
TSN	1222	1135	893	1097
TSNARE1	97	73	58	67
TSNAX	898	872	635	757
TSNAXIP1	54	51	41	69
TSPAN10	23	21	13	21
TSPAN12	173	158	127	166
TSPAN13	224	211	182	252
TSPAN14	68	60	47	70
TSPAN15	143	120	118	144
TSPAN17	239	232	201	270
TSPAN18	28	15	11	11
TSPAN2	30	14	15	23
TSPAN3	2591	2192	2156	2563
TSPAN31	144	127	117	137
TSPAN33	120	101	100	114
TSPAN4	157	110	111	119
TSPAN5	99	73	59	101
TSPAN6	930	873	788	915
TSPAN9	51	53	55	56
TSPEAR	21	23	18	19
TSPO	361	272	255	278
TSPYL1	2678	2548	2061	2625
TSPYL2	497	436	387	506
TSPYL4	149	129	106	92
TSR1	4839	4505	3510	4639
TSR2	435	430	292	387
TSR3	594	576	402	477
TSSC4	411	366	386	383
TSSK2	55	52	32	52
TSSK3	135	110	105	104
TSSK4	88	90	44	40
TST	416	335	329	424
TSTA3	532	437	354	498
TSTD2	388	318	207	247
TSTD3	31	28	22	25
TTBK2	480	457	339	419
TTC1	1113	1157	927	1197
TTC12	540	487	401	508
TTC13	1395	1282	992	1222
TTC14	889	923	624	781
TTC17	1451	1229	1131	1274
TTC19	765	745	549	695
TTC21A	28	42	24	35
TTC21B	1236	1096	789	1013
TTC23	300	278	217	285
TTC25	57	35	25	30
TTC26	477	403	396	493
TTC27	1476	1374	1164	1451
TTC28	1532	1241	809	1068
TTC3	5274	4813	3346	4203
TTC30A	101	62	52	79
TTC30B	93	69	66	72
TTC31	249	181	147	178
TTC32	154	124	99	157
TTC33	275	310	173	232
TTC37	5246	4673	3924	4880
TTC38	617	553	455	539
TTC39A	100	119	97	106
TTC39B	115	106	77	86
TTC39C	184	148	107	125
TTC4	1098	999	788	1006
TTC5	587	551	434	508
TTC6	44	36	22	33
TTC7A	187	183	102	134
TTC7B	587	481	306	428
TTC8	410	376	279	370
TTC9C	223	191	175	225
TTF1	922	924	625	785
TTF2	3595	3351	2453	2891
TTI1	1439	1246	992	1264
TTI2	392	361	322	382
TTK	2615	2432	2059	2535
TTL	569	463	431	534
TTLL1	67	58	46	54
TTLL11	122	124	68	110
TTLL12	1439	1320	1116	1342
TTLL13P	30	39	19	28
TTLL3	176	145	63	129
TTLL4	1360	1181	810	1002
TTLL5	1092	916	637	867
TTLL7	267	241	182	229
TTN	7416	6189	4955	6809
TTPAL	241	205	179	196
TTYH2	43	33	31	32
TTYH3	263	202	104	113
TUB	610	572	403	504
TUBA1A	580	542	567	678
TUBA1B	7688	6767	7472	9313
TUBA1C	4290	3760	3579	4225
TUBA4A	28	24	18	27
TUBA8	66	56	49	55
TUBB	12399	9911	11275	14361
TUBB1	39	42	26	36
TUBB2A	127	123	123	123
TUBB2B	201	218	145	166
TUBB4A	76	54	21	29
TUBB4B	5408	4842	4635	6205
TUBB6	904	755	672	902
TUBD1	282	240	161	240
TUBE1	491	415	428	549
TUBG1	950	861	745	945
TUBG2	46	36	23	30
TUBGCP2	2008	1746	1588	2041
TUBGCP3	776	718	489	695
TUBGCP4	930	814	512	715
TUBGCP5	1211	1060	812	965
TUBGCP6	2026	1666	1276	1620
TUFM	4646	4184	3729	4661
TUFT1	155	157	133	174
TULP3	380	326	218	279
TULP4	551	462	262	313
TUSC1	85	90	55	53
TUSC2	195	175	129	147
TUSC3	824	807	655	832
TUT1	180	158	106	131
TUT4	2609	2418	1400	1820
TUT7	1178	1108	795	1015
TVP23B	277	266	223	235
TVP23C	65	56	22	29
TWF1	377	366	335	429
TWF2	364	365	241	309
TWIST1	34	23	18	16
TWISTNB	729	685	588	631
TWNK	894	693	564	776
TWSG1	271	258	252	262
TXLNA	2948	2804	2085	2697
TXLNG	1300	1323	941	1269
TXN	6251	6036	4104	5219
TXN2	320	307	228	450
TXNDC11	577	478	418	555
TXNDC12	443	434	304	357
TXNDC15	441	422	273	370
TXNDC16	733	653	519	617
TXNDC17	942	871	648	845
TXNDC5	3749	3435	2559	3194
TXNDC9	480	376	336	414
TXNIP	166	143	119	120
TXNL1	626	574	488	610
TXNL4A	785	710	603	766
TXNL4B	160	124	88	132
TXNRD1	3349	3298	2510	3041
TXNRD2	511	538	387	453
TXNRD3	627	605	419	520
TYK2	1109	924	772	959
TYMP	72	65	39	52
TYMS	1406	1174	613	830
TYRO3	390	350	300	365
TYSND1	283	251	198	247
TYW1	483	440	328	402
TYW1B	81	85	50	81
TYW3	727	751	502	735
TYW5	212	177	152	166
U2AF1L4	40	36	32	37
U2AF2	3887	3747	3155	4011
U2SURP	10814	10552	7949	9680
UACA	1698	1695	1070	1547
UAP1	1772	1650	1410	1687
UAP1L1	96	92	43	44
UBA1	9602	8368	7038	8729
UBA2	4110	3743	3205	3855
UBA3	1545	1557	1266	1532
UBA5	904	908	630	823
UBA52	7620	6650	6160	8040
UBA6	2685	2412	2021	2561
UBA7	18	19	12	12
UBAC1	745	669	504	677
UBAC2	387	353	306	426
UBALD1	69	58	65	69
UBALD2	48	27	35	54
UBAP1	615	526	493	538
UBAP1L	24	14	11	15
UBAP2	1247	1016	867	1122
UBAP2L	4505	3522	2885	3789
UBASH3B	54	40	44	52
UBB	10147	10275	7403	9525
UBC	7318	6712	6643	8424
UBE2A	440	397	379	541
UBE2B	158	167	119	161
UBE2C	1558	1235	1208	1698
UBE2D1	142	160	172	207
UBE2D2	750	737	505	665
UBE2D3	884	698	855	1066
UBE2D4	69	59	40	56
UBE2E1	1239	1014	1164	1389
UBE2E2	323	247	190	226
UBE2E3	407	340	254	311
UBE2F	106	64	91	121
UBE2G1	469	459	296	343
UBE2G2	833	836	456	684
UBE2H	160	162	87	135
UBE2I	926	903	743	1002
UBE2J1	583	587	502	618
UBE2J2	535	437	380	538
UBE2K	530	470	264	441
UBE2L3	730	581	583	695
UBE2M	805	628	697	882
UBE2N	858	857	618	804
UBE2O	1993	1526	978	1273
UBE2Q1	1097	986	824	948
UBE2Q2	530	467	390	429
UBE2R2	463	441	293	331
UBE2S	481	445	367	463
UBE2T	1263	1122	1160	1351
UBE2V2	600	622	443	589
UBE2Z	487	481	321	396
UBE3A	2178	2196	1478	1921
UBE3B	733	570	474	637
UBE3C	3649	3191	2575	3191
UBE3D	468	419	303	355
UBE4A	2451	2120	1692	2208
UBE4B	1425	1203	781	1049
UBFD1	567	542	340	467
UBIAD1	294	259	277	326
UBL3	111	125	123	144
UBL4A	490	447	331	432
UBL5	907	847	664	872
UBL7	874	791	786	1022
UBLCP1	633	585	323	431
UBN1	1342	1220	821	1121
UBN2	757	686	371	486
UBOX5	142	92	55	98
UBP1	1820	1570	1109	1554
UBQLN1	3045	2579	2253	2768
UBQLN2	684	507	321	378
UBQLN4	372	318	255	280
UBR1	1689	1508	1164	1431
UBR2	2372	2108	1709	2129
UBR3	2648	2420	1711	2198
UBR4	10570	8912	5131	7309
UBR5	7057	6270	4501	5572
UBR7	833	828	517	643
UBTD1	50	67	42	41
UBTD2	354	315	259	334
UBTF	3040	2865	1960	2450
UBXN1	929	992	834	960
UBXN11	333	359	272	322
UBXN2A	380	358	276	351
UBXN2B	331	305	190	248
UBXN4	1168	1115	817	997
UBXN6	552	444	415	495
UBXN7	502	450	292	348
UBXN8	368	365	283	363
UCHL1	2978	2815	1975	2474
UCHL3	1053	1013	763	1046
UCHL5	2020	1945	1256	1700
UCK1	439	414	313	377
UCK2	1659	1620	1168	1449
UCKL1	458	363	402	495
UCP2	174	122	52	58
UEVLD	241	138	161	197
UFC1	879	854	743	888
UFD1	1179	1102	928	1195
UFL1	994	957	764	892
UFM1	228	219	146	185
UFSP1	40	24	25	36
UFSP2	324	292	262	287
UGCG	368	308	267	333
UGDH	486	517	301	420
UGGT1	3371	3129	2292	2830
UGGT2	1665	1575	1118	1386
UGP2	775	726	583	675
UGT3A2	32	18	25	18
UGT8	374	336	281	360
UHMK1	1144	949	868	1039
UHRF1	1401	1312	799	1199
UHRF1BP1	958	854	582	762
UHRF1BP1L	1561	1405	1078	1427
UHRF2	900	773	516	634
UIMC1	1531	1555	1047	1314
ULBP2	29	25	31	22
ULBP3	138	132	99	120
ULK1	202	147	81	115
ULK2	208	159	181	183
ULK3	879	788	628	835
ULK4	524	503	335	414
UMAD1	79	76	75	79
UMPS	1752	1567	1365	1685
UNC119	150	142	113	164
UNC119B	290	260	200	270
UNC13B	1786	1537	1300	1559
UNC45A	2278	2284	1546	2003
UNC50	510	489	378	524
UNC5B	228	199	143	186
UNC5C	187	138	109	146
UNC93B1	102	76	99	110
UNCX	130	132	64	80
UNG	1387	1234	1209	1468
UNK	381	262	242	326
UNKL	151	175	89	119
UPF1	1891	1531	1120	1582
UPF2	1756	1669	1186	1500
UPF3A	119	85	59	100
UPF3B	989	1090	642	813
UPP1	101	105	87	89
UPRT	205	216	175	218
UQCC1	492	502	400	575
UQCC2	673	581	489	613
UQCC3	173	140	111	126
UQCR10	782	641	660	918
UQCRB	2253	2283	1499	2026
UQCRC1	4325	3892	3537	4192
UQCRC2	3606	2997	3149	3743
UQCRFS1	1235	1230	947	1170
UQCRH	1490	1572	971	1202
UQCRQ	1903	1747	1173	1520
URB1	3988	3454	2413	3081
URB2	4100	3644	2950	3733
URGCP	757	653	513	609
URI1	2947	2930	2192	2693
URM1	185	151	143	164
UROD	1408	1239	1161	1339
UROS	941	905	729	917
USB1	247	206	89	107
USE1	161	165	118	150
USF1	640	541	490	631
USF2	500	489	441	616
USF3	880	666	485	661
USH1C	34	28	23	17
USO1	2893	2741	2298	2906
USP1	7497	7122	5723	6945
USP10	2433	2110	1854	2297
USP11	1852	1569	1251	1712
USP12	260	252	187	255
USP13	660	660	352	477
USP14	1549	1264	611	812
USP15	2306	2218	1609	2075
USP16	3402	3043	2624	3350
USP18	182	152	117	130
USP19	2416	2335	1701	2176
USP2	77	87	44	59
USP20	324	283	240	292
USP21	427	403	256	381
USP22	4939	4128	3537	4518
USP24	7988	7485	5417	7001
USP25	1901	1755	1389	1703
USP27X	60	56	36	59
USP28	1604	1365	1186	1406
USP30	195	161	189	232
USP31	527	426	253	415
USP32	1010	899	600	817
USP33	3303	2953	2564	3155
USP34	7060	6185	4098	5316
USP35	112	102	75	80
USP36	1087	916	520	675
USP37	1228	1069	837	1080
USP38	1731	1457	1276	1599
USP39	1698	1549	1358	1701
USP4	691	639	397	481
USP40	705	720	447	603
USP42	391	329	206	273
USP43	80	75	70	77
USP44	134	128	110	124
USP45	747	730	450	562
USP46	427	435	302	425
USP47	2795	2813	2122	2664
USP48	2309	2220	1330	1860
USP49	155	132	67	100
USP5	2184	2158	1721	2066
USP51	61	53	37	65
USP53	1141	1126	788	1052
USP54	1125	956	674	856
USP6NL	417	369	293	406
USP7	4035	3980	2640	3676
USP8	1197	1094	790	1014
USP9X	17600	15853	12076	15498
USPL1	1090	924	739	925
UST	247	212	206	248
UTP11	1256	1248	987	1247
UTP14A	2412	2488	1870	2281
UTP14C	658	604	402	556
UTP15	1261	1086	996	1213
UTP18	2720	2572	1754	2170
UTP20	6389	5832	4490	5556
UTP23	353	282	247	281
UTP25	1250	1195	1052	1282
UTP3	1031	970	598	749
UTP4	1347	1222	780	1036
UTP6	1851	1863	1293	1674
UTRN	4116	3857	2647	3368
UVRAG	504	474	349	406
UVSSA	267	240	124	152
UXS1	461	439	316	366
UXT	558	437	513	602
VAC14	669	540	341	477
VAMP1	34	20	31	38
VAMP3	286	230	259	351
VAMP4	82	57	43	47
VAMP7	981	850	786	987
VAMP8	90	88	75	104
VANGL1	337	283	233	358
VANGL2	147	71	53	74
VAPA	1201	1181	890	1089
VAPB	402	326	220	275
VARS	2998	2545	1725	2180
VARS2	746	739	625	731
VASH1	169	177	98	108
VASH2	71	68	43	47
VASN	36	21	14	14
VASP	221	211	155	179
VAT1	678	571	385	492
VAV1	65	48	49	62
VAV2	380	282	240	287
VAV3	96	90	82	70
VAX2	58	45	34	24
VBP1	2599	2457	1905	2223
VCAN	2738	2311	1577	2198
VCL	2856	2653	2064	2593
VCP	10826	10285	8368	10197
VCPIP1	900	816	502	698
VCPKMT	136	114	68	93
VDAC1	1481	1362	1536	1804
VDAC2	876	783	728	826
VDAC3	2752	2590	2270	2719
VDR	38	34	19	26
VEGFA	180	169	126	173
VEGFB	72	73	39	68
VEGFC	35	26	16	25
VEZF1	268	245	255	328
VEZT	1482	1330	1173	1412
VGLL4	169	142	119	167
VHL	688	750	415	547
VILL	101	113	83	108
VIM	9772	8860	6391	8675
VIPAS39	244	248	197	263
VIPR1	54	41	25	35
VIRMA	3253	2753	2374	2905
VKORC1L1	122	101	113	104
VLDLR	63	57	27	32
VMA21	348	353	294	412
VMP1	865	810	645	759
VPS11	751	634	582	693
VPS13A	5909	5640	3617	4805
VPS13B	2621	2308	1490	2030
VPS13C	3683	3452	2335	3130
VPS13D	3868	3447	2176	2964
VPS16	733	620	607	713
VPS18	581	502	375	481
VPS25	792	669	618	887
VPS26A	926	887	495	626
VPS26B	381	381	230	333
VPS26C	333	306	262	383
VPS28	398	374	303	348
VPS29	901	785	675	837
VPS33A	260	253	176	247
VPS33B	27	38	23	20
VPS35	3302	3134	2520	3005
VPS35L	886	733	652	749
VPS36	723	704	448	603
VPS37A	303	270	226	276
VPS37B	131	110	51	106
VPS37C	143	143	95	136
VPS39	677	539	443	610
VPS41	1489	1512	1101	1378
VPS45	1364	1256	958	1180
VPS4A	174	196	154	150
VPS4B	591	500	402	487
VPS50	974	899	726	972
VPS51	1160	1078	893	1019
VPS52	825	728	560	686
VPS53	771	627	370	535
VPS54	1213	1159	941	1145
VPS72	1100	1059	925	1144
VPS8	1053	887	729	890
VPS9D1	333	210	123	138
VRK1	2296	2169	1726	2102
VRK2	1080	990	795	1038
VRK3	456	392	349	427
VSIG10	105	82	69	92
VSIG2	12	10	15	12
VSTM4	26	35	23	32
VTA1	885	814	802	1036
VTI1A	400	329	253	330
VTI1B	746	638	601	800
VWA1	49	39	24	35
VWA8	1795	1581	1021	1352
VWCE	30	19	10	18
VWDE	641	613	372	507
WAC	1296	949	1055	1432
WAPL	4002	3805	2845	3599
WARS	1689	1434	1381	1846
WARS2	576	522	427	569
WASF1	753	626	435	481
WASF2	343	256	201	227
WASF3	339	289	223	258
WASHC1	25	42	23	22
WASHC2A	482	457	323	429
WASHC2C	399	412	300	405
WASHC3	185	140	164	183
WASHC4	1828	1779	1380	1748
WASHC5	1748	1510	1336	1783
WASL	339	273	204	277
WBP1	183	157	186	197
WBP11	1243	1119	1000	1273
WBP1L	79	92	75	96
WBP2	270	221	161	285
WBP4	354	298	228	285
WDCP	734	615	585	657
WDFY1	322	300	256	327
WDFY2	146	137	65	94
WDFY3	3159	2810	2117	2713
WDHD1	1932	1666	1314	1672
WDPCP	235	215	184	195
WDR1	1948	1801	1646	2121
WDR11	2257	2006	1671	2083
WDR12	1775	1717	1306	1535
WDR13	404	358	358	408
WDR17	486	475	305	406
WDR18	706	668	580	700
WDR19	996	834	631	857
WDR20	411	330	285	389
WDR24	348	315	217	286
WDR25	166	152	117	146
WDR26	2751	2532	1235	1587
WDR27	479	419	280	345
WDR3	4738	4497	3779	4510
WDR33	3201	2656	2327	2830
WDR34	1483	1248	1138	1349
WDR35	1545	1351	1132	1202
WDR36	2683	2357	2085	2629
WDR37	346	300	210	234
WDR38	24	16	21	13
WDR4	727	666	368	413
WDR41	1349	1276	875	1131
WDR43	5642	5058	4173	5109
WDR44	1389	1339	876	1142
WDR45	408	307	297	358
WDR45B	912	740	722	883
WDR46	1529	1457	1206	1448
WDR47	529	494	466	607
WDR48	1925	1673	1379	1698
WDR5	1293	1228	836	1076
WDR53	154	135	134	148
WDR54	407	393	365	454
WDR55	520	495	343	417
WDR59	1095	915	658	789
WDR5B	131	100	88	130
WDR6	3963	3496	2893	3644
WDR60	522	486	338	416
WDR61	1666	1624	1264	1484
WDR62	1128	992	707	812
WDR63	52	30	39	38
WDR66	47	51	35	45
WDR7	1012	900	636	824
WDR70	1156	1077	848	1006
WDR73	1154	980	859	943
WDR74	880	789	616	809
WDR75	2886	2750	2183	2749
WDR76	980	948	771	965
WDR77	2517	2320	2030	2503
WDR78	67	47	62	78
WDR81	658	643	406	531
WDR82	1323	1037	1011	1323
WDR83	214	247	159	167
WDR83OS	583	559	433	494
WDR88	24	15	14	17
WDR89	478	446	299	368
WDR90	830	677	533	679
WDR91	351	278	231	321
WDR92	244	254	192	238
WDSUB1	212	201	131	173
WDTC1	413	311	227	278
WDYHV1	100	69	53	65
WEE1	963	934	572	723
WFS1	307	246	193	267
WHAMM	314	282	172	255
WHRN	130	99	66	99
WIPF1	61	38	36	52
WIPF2	56	50	39	51
WIPI1	73	58	54	72
WIPI2	968	899	773	979
WIZ	571	387	257	358
WLS	1965	1610	1402	1737
WNK1	4952	3858	2456	3116
WNK2	678	531	219	280
WNK3	806	723	611	776
WNK4	72	48	35	31
WNT10B	25	16	26	21
WNT3	31	31	22	20
WNT5A	144	121	78	87
WNT5B	25	20	15	24
WRAP53	678	579	491	589
WRAP73	562	529	456	613
WRB	96	108	75	103
WRN	1470	1310	918	1191
WRNIP1	1665	1523	1201	1398
WSB1	650	666	467	586
WSB2	512	437	312	417
WSCD1	112	93	74	97
WT1	51	45	31	35
WTAP	1554	1436	1090	1441
WTIP	35	38	26	33
WWC1	701	640	465	617
WWC2	988	938	703	911
WWOX	346	362	234	300
WWP1	971	944	496	632
WWP2	479	391	314	380
WWTR1	73	41	54	76
XAB2	628	507	351	430
XBP1	1532	1484	1116	1335
XIAP	817	763	457	658
XK	54	57	45	54
XKR6	57	48	16	30
XKR8	101	67	72	81
XPA	439	425	271	362
XPC	1374	1353	946	1090
XPNPEP1	1361	1175	1221	1309
XPNPEP3	670	539	327	426
XPO1	12743	11878	9356	11648
XPO4	2177	1884	1462	1880
XPO5	5346	4525	3473	4413
XPO6	4118	3651	2885	3580
XPO7	2165	1850	1485	1927
XPOT	4438	3964	3699	4549
XPR1	937	841	705	817
XRCC1	677	578	437	557
XRCC2	601	604	375	463
XRCC3	467	425	323	375
XRCC4	284	288	194	288
XRCC5	15862	14981	12320	15261
XRCC6	11809	11448	9737	12149
XRN1	1367	1314	858	1170
XRN2	5075	4658	4045	4930
XRRA1	288	261	174	205
XXYLT1	173	166	137	132
XYLB	1008	816	534	644
XYLT2	371	326	257	310
YAE1	373	355	207	280
YAF2	211	182	126	151
YAP1	419	390	265	432
YARS	5368	5167	3530	4913
YARS2	906	842	755	975
YBEY	177	152	127	155
YBX1	4833	4355	3826	5009
YBX3	2709	2892	1728	2237
YDJC	1012	904	598	689
YEATS2	1213	1000	735	968
YEATS4	723	758	549	628
YES1	835	831	595	855
YIF1A	634	589	680	771
YIF1B	427	309	405	453
YIPF1	251	207	209	253
YIPF2	329	278	268	310
YIPF3	463	406	406	532
YIPF4	563	466	423	559
YIPF5	514	430	414	539
YIPF6	411	427	322	441
YJEFN3	43	29	19	19
YJU2	279	318	277	347
YKT6	611	599	447	592
YLPM1	3379	2787	1481	1985
YME1L1	3526	3198	2803	3251
YOD1	827	757	496	663
YPEL1	14	11	10	11
YPEL2	19	12	13	10
YPEL5	91	92	55	59
YRDC	579	510	401	456
YTHDC1	2054	1939	1540	2072
YTHDC2	3190	2971	2017	2562
YTHDF1	927	798	577	833
YTHDF2	2698	2218	1957	2656
YTHDF3	1180	1017	864	1103
YWHAB	2239	2056	1431	2038
YWHAE	6647	6163	4297	5473
YWHAG	1494	1536	956	1288
YWHAH	1389	1252	1008	1221
YWHAQ	3581	3565	2378	3246
YWHAZ	1173	1031	755	974
YY1	1357	1315	910	1173
YY1AP1	932	791	575	821
YY2	106	92	50	92
ZACN	418	365	362	418
ZADH2	392	337	265	365
ZBBX	41	55	34	39
ZBED1	405	347	268	351
ZBED4	811	751	437	672
ZBED5	1497	1416	1027	1353
ZBED6	1188	1106	693	936
ZBED6CL	65	64	35	53
ZBED8	248	186	146	194
ZBED9	483	464	407	515
ZBTB1	778	730	545	758
ZBTB10	1807	1643	1202	1487
ZBTB11	2237	1999	1485	1774
ZBTB12	141	139	83	92
ZBTB14	217	240	179	223
ZBTB17	367	325	286	334
ZBTB18	828	777	531	638
ZBTB2	456	382	360	430
ZBTB21	602	561	348	478
ZBTB22	151	138	127	132
ZBTB24	806	653	619	781
ZBTB25	103	100	75	101
ZBTB26	174	178	117	156
ZBTB3	134	129	106	136
ZBTB33	1249	1091	995	1134
ZBTB34	254	288	157	197
ZBTB37	244	201	155	206
ZBTB38	463	381	329	385
ZBTB39	403	341	239	312
ZBTB4	119	94	89	111
ZBTB40	1241	1138	757	1042
ZBTB41	564	551	399	490
ZBTB43	274	256	187	234
ZBTB44	873	728	500	627
ZBTB45	72	52	39	53
ZBTB46	75	73	65	88
ZBTB47	231	217	161	181
ZBTB48	399	403	298	352
ZBTB49	125	134	86	129
ZBTB5	487	427	283	327
ZBTB6	338	296	283	333
ZBTB7A	204	146	70	92
ZBTB7B	92	78	42	73
ZBTB8A	264	217	182	242
ZBTB8OS	525	498	403	527
ZBTB9	191	169	135	152
ZC2HC1A	99	98	65	117
ZC3H10	127	109	80	105
ZC3H12A	68	45	52	51
ZC3H12B	102	101	40	71
ZC3H12C	282	247	215	290
ZC3H13	2679	2604	1709	2318
ZC3H14	2914	2638	2212	2760
ZC3H15	3512	3653	2494	3193
ZC3H18	968	872	517	764
ZC3H3	277	203	128	195
ZC3H6	113	115	83	117
