"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"CKB"	5676.13976019004	0.468826114788561	0.0728844487864101	6.43245743906864	1.25557195682967e-10	1.88717924120007e-08
"SF3B5"	626.49963568872	0.762948810645448	0.11866765255534	6.4292904950627	1.28200919462195e-10	1.89938819391775e-08
"NPEPPS"	1920.03696247744	-0.49667362556111	0.0775649940310618	-6.40332190784688	1.52032172531127e-10	2.22074036805679e-08
"HIST1H4H"	3225.8643751607	0.476599192696758	0.0745075151217094	6.39665934259416	1.58813093804944e-10	2.28757027201539e-08
"HELLS"	5233.63892972632	-0.397260889772333	0.0624451929949852	-6.36175293435694	1.99464106167363e-10	2.83375650008456e-08
"UBC"	7297.86085490404	0.375026231422351	0.0590423135243178	6.35182141478735	2.12780266273178e-10	2.98208667772855e-08
"PRMT1"	4448.8179433079	0.423505031842763	0.0666998754175184	6.34941263670684	2.16138567595398e-10	2.98876411270916e-08
"NCOR2"	470.605014665394	-0.905216676995956	0.14275599325472	-6.34100647095617	2.28268951766311e-10	3.11497012995844e-08
"SMARCA4"	2910.03846269437	-0.493795085761456	0.0779335377327906	-6.33610509835346	2.35646078791378e-10	3.13318651685305e-08
"SON"	13307.9454882272	-0.414613737492628	0.0654338762388834	-6.33637744429158	2.35230126333148e-10	3.13318651685305e-08
"ATIC"	1586.89296023984	-0.607048330495533	0.0965556954879731	-6.28702768311732	3.23601690041554e-10	4.24819383217842e-08
"GNL3L"	1470.17744561265	-0.525460867487162	0.0842484542952749	-6.23703867189683	4.45931779907274e-10	5.78094811177293e-08
"HECTD4"	1977.95443783277	-0.496238611570403	0.0797824040899715	-6.21990045587984	4.97470389948386e-10	6.36946347426508e-08
"ATP5PO"	1935.09020842744	0.481612369919945	0.0774765671053607	6.21623269994653	5.09232691397767e-10	6.44055151522712e-08
"ERGIC1"	480.580658032668	0.792292166402724	0.127886520591523	6.19527501990106	5.81833463342961e-10	7.27011427509621e-08
"ARHGDIA"	828.780125601106	-0.660550515768157	0.106995818112805	-6.17361058982457	6.67478229927928e-10	8.24097228878874e-08
"GAPDH"	24388.5555270348	0.366917193634857	0.0595889798705674	6.15746727720183	7.3917509904461e-10	9.01880582610782e-08
"SEC61A1"	2169.05790940639	0.481740478918489	0.0783947174795885	6.1450630145318	7.99317756996517e-10	9.6392144858266e-08
"BAZ2A"	1281.03709622763	-0.622215589865899	0.101561724527494	-6.12647720153132	8.98460734807649e-10	1.07102715870001e-07
"VDAC1"	1561.46258091446	0.509884271644907	0.0835090402004159	6.1057374198197	1.02327119186623e-09	1.20594835577781e-07
"MRPS18B"	764.528477080944	0.681522025326202	0.111980124655152	6.08609811272298	1.15695559870115e-09	1.34817826001457e-07
"EEF2"	45945.4262912847	0.3307659965831	0.0543711491418852	6.08348364534183	1.17598918506774e-09	1.35513153759306e-07
"DAZAP2"	429.5498357461	0.81354373187507	0.133967021557896	6.07271642240313	1.2576443193042e-09	1.43329991598944e-07
"HIST2H3D"	1398.06276906588	0.594550440234227	0.0979445185982472	6.07027783426021	1.27689148710424e-09	1.43941756660414e-07
"CDR1"	179.74343882493	-1.297945257743	0.213970700628698	-6.06599526911547	1.31138990334257e-09	1.46241125672751e-07
"PSME4"	3363.73526623086	-0.421563563994341	0.0695777433594548	-6.05888526473826	1.37068114832964e-09	1.51226959460923e-07
"AHCY"	3530.81337756443	0.420261842372134	0.0695799120771502	6.03998812051024	1.54125574503361e-09	1.68256456123617e-07
"ZNF703"	397.770628789007	-0.887879236869369	0.147100575075705	-6.03586516512546	1.58113238779244e-09	1.70811708268702e-07
"KMT2D"	2158.99344710637	-1.1292238540954	0.187736269230451	-6.01494777074347	1.7994470791992e-09	1.92392429467782e-07
"KIAA1671"	980.970104402702	-0.611183022792786	0.101779487594956	-6.00497248743347	1.91364351383327e-09	2.025142538976e-07
"RPL6"	3797.15280303779	0.397968168744245	0.0663857793175302	5.99478040079519	2.03760598764558e-09	2.13454663614871e-07
"RPS2"	6241.04858235104	0.444869932658518	0.0746472290878027	5.95963089447361	2.52808295899482e-09	2.62187483677353e-07
"CREBBP"	1328.8431160247	-0.606486162606885	0.102100087621235	-5.94011402670677	2.8482389518715e-09	2.92466199701577e-07
"HIST1H3J"	1452.42378683191	0.567881263566282	0.0956709929673195	5.93577265117616	2.92464845542809e-09	2.97367932659262e-07
"PTPN23"	365.180595983366	-0.93484358260954	0.157902649221332	-5.92037934271242	3.21199872755512e-09	3.23413968965769e-07
"RAVER1"	455.67131439788	-0.766428727300463	0.130243164200728	-5.88459848932463	3.99021470330416e-09	3.97908814307379e-07
"BCOR"	3865.13512158172	-0.440822530246973	0.0753927136349616	-5.84701768902177	5.00464304093314e-09	4.94315742643025e-07
"RPL27A"	6367.41396650985	0.371282527116122	0.063633812709474	5.83467360051561	5.38959674840513e-09	5.27316112053864e-07
"TAF9"	963.192437623561	0.557322989202674	0.0956650809625806	5.82577240927304	5.68490459742104e-09	5.51010706353772e-07
"DROSHA"	2022.24001889541	-0.466364009245756	0.0803276897115769	-5.80576898103598	6.40712541627609e-09	6.15262015668513e-07
