	untr_a_hek	untr_b_hek	tm_a_hek	tm_b_hek
TTI2	392	361	322	382
TTK	2613	2430	2058	2534
TTL	570	463	431	534
TTLL1	67	58	46	54
TTLL11	122	124	68	110
TTLL12	1438	1320	1116	1342
TTLL3	176	145	63	129
TTLL4	1360	1181	810	1002
TTLL5	1092	916	637	868
TTLL7	267	241	182	229
TTN	7413	6186	4957	6807
TTPAL	241	205	179	196
TTYH2	43	33	31	32
TTYH3	263	202	104	113
TUB	610	572	403	504
TUBA1A	580	542	565	678
TUBA1B	7672	6748	7450	9282
TUBA1C	4286	3757	3576	4225
TUBA8	66	55	49	55
TUBB	12392	9908	11270	14355
TUBB1	39	42	26	36
TUBB2A	126	122	122	122
TUBB2B	201	218	145	166
TUBB4B	5407	4841	4634	6203
TUBB6	904	755	672	902
TUBD1	282	240	161	240
TUBE1	491	416	428	550
TUBG1	933	847	725	930
TUBGCP2	2008	1746	1587	2041
TUBGCP3	776	718	489	695
TUBGCP4	930	814	512	715
TUBGCP5	1212	1060	812	964
TUBGCP6	2028	1666	1276	1620
TUFM	4647	4182	3728	4660
TUFT1	155	157	133	174
TULP3	380	326	218	279
TULP4	551	463	262	313
TUSC1	85	90	55	53
TUSC2	195	175	129	147
TUSC3	826	811	657	834
TUT1	180	158	106	131
TUT4	2610	2418	1400	1821
TUT7	1178	1108	795	1015
TVP23B	276	267	223	235
TWF1	377	366	336	428
TWF2	364	365	241	309
TWISTNB	730	685	588	631
TWNK	893	693	564	775
TWSG1	271	258	252	262
TXLNA	2946	2804	2085	2697
TXLNG	1300	1322	941	1269
TXN	6250	6036	4106	5224
TXN2	320	307	228	450
TXNDC11	577	477	418	555
TXNDC12	443	434	304	357
TXNDC15	441	422	273	370
TXNDC16	733	652	519	617
TXNDC17	942	871	648	845
TXNDC5	3749	3434	2559	3194
TXNDC9	479	376	336	413
TXNIP	166	143	119	120
TXNL1	627	575	488	610
TXNL4A	785	715	605	770
TXNL4B	160	124	88	132
TXNRD1	3349	3298	2510	3040
TXNRD2	511	538	386	452
TXNRD3	620	603	418	519
TYK2	1109	924	773	959
TYMP	80	73	41	60
TYMS	1406	1173	613	830
TYRO3	390	350	300	365
TYSND1	283	251	198	247
TYW1	480	438	328	400
TYW1B	81	85	48	81
TYW3	727	751	502	735
TYW5	212	177	152	166
U2AF1L4	40	36	32	37
U2AF2	3886	3747	3155	4011
U2SURP	10807	10549	7946	9675
UACA	1698	1696	1070	1547
UAP1	1771	1650	1410	1687
UAP1L1	96	92	43	44
UBA1	9603	8367	7038	8729
UBA2	4105	3738	3202	3850
UBA3	1546	1556	1266	1532
UBA5	905	908	630	823
UBA52	7617	6651	6163	8038
UBA6	2685	2412	2021	2560
UBAC1	745	669	504	678
UBAC2	387	353	306	426
UBALD1	69	58	65	69
UBALD2	48	27	35	54
UBAP1	615	526	493	538
UBAP2	1247	1015	866	1122
UBAP2L	4505	3522	2885	3789
UBASH3B	54	40	44	52
UBB	10138	10273	7400	9517
UBC	7201	6627	6511	8233
UBE2A	440	397	379	541
UBE2B	154	167	119	160
UBE2C	1558	1235	1208	1698
UBE2D1	142	160	172	207
UBE2D2	751	737	505	666
UBE2D3	881	698	854	1062
UBE2D4	69	58	39	56
UBE2E1	1239	1014	1164	1389
UBE2E2	323	247	190	226
UBE2E3	408	340	254	309
UBE2F	109	70	96	124
UBE2G1	473	460	297	343
UBE2G2	833	836	456	683
UBE2H	160	162	87	135
UBE2I	926	903	743	1002
UBE2J1	583	587	501	618
UBE2J2	533	437	380	537
UBE2K	529	470	264	440
UBE2L3	729	580	582	690
UBE2M	804	627	697	881
UBE2N	855	857	619	802
UBE2O	1993	1526	978	1272
UBE2Q1	1097	986	824	948
UBE2Q2	530	467	390	429
UBE2R2	463	441	293	331
UBE2S	481	446	368	463
UBE2T	1262	1121	1159	1351
UBE2V2	601	621	442	589
UBE2Z	487	481	321	396
UBE3A	2178	2196	1478	1922
UBE3B	733	570	474	637
UBE3C	3650	3191	2576	3191
UBE3D	468	419	303	355
UBE4A	2451	2120	1692	2208
UBE4B	1429	1210	782	1053
UBFD1	567	542	340	467
UBIAD1	294	259	277	326
UBL3	111	125	123	144
UBL4A	490	447	331	432
UBL5	907	846	664	872
UBL7	873	791	786	1022
UBLCP1	633	585	323	431
UBN1	1341	1219	820	1122
UBN2	757	686	371	486
UBOX5	142	92	55	98
UBP1	1820	1569	1109	1554
UBQLN1	3046	2579	2253	2768
UBQLN2	684	507	321	378
UBQLN4	371	319	255	280
UBR1	1689	1507	1164	1430
UBR2	2372	2107	1708	2127
UBR3	2648	2421	1710	2196
UBR4	10568	8911	5133	7310
UBR5	7057	6268	4501	5570
UBR7	833	828	517	643
UBTD1	50	67	42	41
UBTD2	354	315	259	334
UBTF	3040	2865	1960	2449
UBXN1	929	992	834	960
UBXN11	333	359	272	322
UBXN2A	380	358	276	352
UBXN2B	330	306	190	249
UBXN4	1167	1112	818	996
UBXN6	552	444	415	495
UBXN7	502	450	292	348
UBXN8	368	365	284	363
UCHL1	2976	2816	1975	2473
UCHL3	1055	1012	763	1046
UCHL5	2021	1945	1256	1699
UCK1	439	414	313	377
UCK2	1659	1620	1168	1450
UCKL1	456	363	402	494
UCP2	174	122	52	58
UEVLD	240	138	160	197
UFC1	879	854	743	888
UFD1	1179	1101	928	1195
UFL1	994	956	764	892
UFM1	227	219	146	185
UFSP1	50	39	33	44
UFSP2	324	292	262	287
UGCG	368	308	267	333
UGDH	486	517	301	420
UGGT1	3370	3129	2292	2830
UGGT2	1665	1575	1118	1386
UGP2	776	726	583	676
UGT8	374	336	281	360
UHMK1	1145	949	868	1039
UHRF1	1401	1312	798	1198
UHRF1BP1	959	854	582	762
UHRF1BP1L	1561	1405	1078	1427
UHRF2	900	773	516	634
UIMC1	1531	1555	1047	1314
ULBP3	138	132	99	120
ULK1	202	147	81	115
ULK2	208	161	181	184
ULK3	879	789	629	835
ULK4	525	504	335	414
UMAD1	79	76	75	79
UMPS	1752	1567	1365	1685
UNC119	150	142	113	164
UNC119B	289	260	200	270
UNC13B	1786	1537	1299	1560
UNC45A	2278	2283	1547	2003
UNC50	510	489	378	524
UNC5B	228	199	143	186
UNC5C	187	138	109	146
UNC93B1	102	75	98	109
UNCX	130	132	64	80
UNG	1388	1234	1209	1468
UNK	381	262	242	326
UNKL	151	175	89	118
UPF1	1890	1531	1120	1582
UPF2	1757	1670	1186	1500
UPF3A	119	85	59	100
UPF3B	988	1090	642	813
UPK3BL2	47	49	36	48
UPP1	101	105	87	89
UPRT	205	216	175	218
UQCC1	491	501	399	574
UQCC2	673	581	489	613
UQCC3	173	140	111	126
UQCR10	782	641	660	918
UQCRB	2253	2284	1500	2027
UQCRC1	4325	3889	3536	4191
UQCRC2	3624	3010	3158	3751
UQCRFS1	1235	1230	947	1170
UQCRH	1495	1576	972	1206
UQCRQ	1903	1747	1173	1520
URB1	3988	3454	2413	3081
URB2	4100	3644	2950	3734
URGCP	758	653	513	608
URI1	2945	2930	2191	2694
URM1	185	151	143	164
UROD	1408	1239	1161	1339
UROS	941	905	729	918
USB1	246	206	89	107
USE1	160	165	116	150
USF1	640	542	490	633
USF2	499	489	441	616
USF3	878	665	485	660
USO1	2893	2741	2299	2906
USP1	7497	7123	5723	6944
USP10	2431	2107	1854	2294
USP11	1852	1568	1251	1712
USP12	260	252	187	256
USP13	660	660	352	477
USP14	1549	1264	611	812
USP15	2306	2217	1609	2074
USP16	3402	3043	2624	3350
USP18	181	152	115	129
USP19	2417	2336	1702	2178
USP2	77	87	44	59
USP20	324	283	240	292
USP21	427	403	256	381
USP22	4940	4129	3537	4517
USP24	7988	7485	5417	7000
USP25	1902	1754	1389	1703
USP27X	60	56	36	59
USP28	1604	1365	1186	1406
USP3	488	396	335	388
USP30	195	161	189	232
USP31	527	427	253	415
USP32	1009	892	596	815
USP33	3302	2954	2564	3155
USP34	7060	6186	4098	5314
USP35	112	102	75	80
USP36	1087	916	520	675
USP37	1229	1069	836	1080
USP38	1731	1457	1276	1599
USP39	1698	1549	1358	1700
USP4	691	639	397	481
USP40	705	720	448	603
USP42	392	329	206	273
USP43	80	75	70	77
USP44	134	128	110	124
USP45	747	730	450	562
USP46	427	435	302	426
USP47	2795	2813	2122	2664
USP48	2309	2219	1330	1860
USP49	155	132	67	100
USP5	2184	2158	1720	2066
USP51	61	53	37	65
USP53	1141	1126	788	1051
USP54	1125	956	674	855
USP6NL	417	369	293	406
USP7	4035	3979	2639	3676
USP8	1197	1094	790	1014
USP9X	17599	15853	12074	15496
USPL1	1090	923	739	925
UST	247	212	206	248
UTP11	1255	1248	987	1247
UTP14A	2411	2488	1870	2282
UTP14C	625	575	384	519
UTP15	1261	1086	996	1213
UTP18	2721	2575	1755	2170
UTP20	6388	5832	4490	5556
UTP23	353	282	247	280
UTP25	1250	1195	1052	1282
UTP3	1031	970	598	749
UTP4	1347	1222	780	1036
UTP6	1850	1863	1293	1672
UTRN	4115	3858	2647	3368
UVRAG	503	474	349	406
UVSSA	260	235	118	150
UXS1	461	438	316	366
UXT	558	437	513	602
VAC14	669	540	341	477
VAMP3	286	230	259	351
VAMP4	82	57	43	47
VAMP7	981	850	786	987
VAMP8	90	89	75	104
VANGL1	337	283	233	358
VANGL2	147	71	53	74
VAPA	1201	1182	890	1089
VAPB	402	326	220	275
VARS	2998	2544	1725	2180
VARS2	745	739	625	731
VASH1	169	177	98	108
VASH2	71	68	43	47
VASP	221	211	155	179
VAT1	678	571	385	492
VAV1	65	48	49	62
VAV2	380	282	240	287
VAV3	96	90	81	70
VBP1	2599	2457	1905	2222
VCAN	2738	2311	1577	2198
VCL	2856	2653	2065	2592
VCP	10826	10286	8368	10197
VCPIP1	900	816	502	698
VCPKMT	136	114	68	93
VDAC1	1482	1362	1537	1806
VDAC2	876	783	727	827
VDAC3	2753	2589	2271	2719
VEGFA	182	172	127	180
VEGFB	72	72	39	68
VEZF1	268	245	255	328
VEZT	1482	1331	1173	1412
VGLL4	169	142	119	167
VHL	688	750	415	547
VILL	101	113	83	108
VIM	9772	8859	6391	8674
VIPAS39	244	248	197	263
VIPR1	54	41	25	35
VIRMA	3253	2754	2374	2904
VKORC1L1	122	101	113	104
VLDLR	63	57	27	32
VMA21	348	352	294	412
VMP1	865	810	645	759
VPS11	751	633	582	693
VPS13A	5909	5640	3617	4808
VPS13B	2621	2307	1490	2030
VPS13C	3682	3452	2336	3129
VPS13D	3868	3447	2176	2964
VPS16	733	620	607	713
VPS18	581	502	375	481
VPS25	792	669	618	887
VPS26A	926	887	495	626
VPS26B	381	381	230	333
VPS26C	333	306	262	383
VPS28	398	374	303	348
VPS29	901	785	675	838
VPS33A	260	253	176	247
VPS35	3303	3133	2521	3005
VPS35L	886	734	652	749
VPS36	724	704	448	604
VPS37A	303	269	226	276
VPS37B	131	110	51	106
VPS37C	143	143	95	136
VPS39	678	539	443	610
VPS41	1489	1512	1101	1378
VPS45	1363	1256	958	1181
VPS4A	174	196	154	150
VPS4B	591	500	402	487
VPS50	976	900	725	974
VPS51	1160	1078	893	1018
VPS52	824	728	560	685
VPS53	771	627	370	535
VPS54	1213	1159	940	1145
VPS72	1100	1059	925	1144
VPS8	1053	887	729	890
VPS9D1	333	210	123	138
VRK1	2295	2169	1726	2102
VRK2	1079	990	795	1038
VRK3	455	392	349	426
VSIG10	105	82	69	92
VTA1	885	814	802	1036
VTI1A	400	329	253	330
VTI1B	793	692	625	846
VWA8	1795	1581	1021	1352
VWDE	641	613	372	507
WAC	1296	949	1055	1432
WAPL	4002	3805	2845	3599
WARS	1689	1434	1380	1845
WARS2	576	522	427	569
WASF1	753	626	435	481
WASF2	343	256	200	227
WASF3	339	289	223	258
WASHC2A	481	456	323	429
WASHC2C	397	412	299	406
WASHC3	185	140	164	183
WASHC4	1829	1779	1380	1748
WASHC5	1747	1510	1336	1783
WASL	339	273	204	277
WBP1	183	157	186	197
WBP11	1243	1120	999	1274
WBP1L	79	92	75	96
WBP2	270	221	161	285
WBP4	354	298	228	285
WDCP	734	615	585	657
WDFY1	322	300	256	327
WDFY2	146	137	65	94
WDFY3	3159	2809	2117	2713
WDHD1	1933	1667	1314	1672
WDPCP	235	215	184	196
WDR1	1948	1801	1646	2121
WDR11	2257	2006	1671	2083
WDR12	1776	1717	1308	1538
WDR13	404	358	358	408
WDR17	486	474	305	406
WDR18	706	668	580	700
WDR19	996	833	631	857
WDR20	411	330	285	389
WDR24	348	315	217	286
WDR25	166	152	117	146
WDR26	2752	2534	1236	1587
WDR27	479	418	280	346
WDR3	4737	4494	3778	4509
WDR33	3201	2655	2327	2830
WDR34	1483	1248	1138	1348
WDR35	1545	1351	1132	1203
WDR36	2683	2357	2085	2629
WDR37	346	300	210	234
WDR4	727	666	368	413
WDR41	1349	1276	875	1130
WDR43	5642	5058	4173	5108
WDR44	1389	1339	875	1142
WDR45	278	209	187	221
WDR45B	912	739	722	883
WDR46	1529	1457	1206	1448
WDR47	529	494	466	607
WDR48	1926	1673	1379	1698
WDR5	1293	1228	836	1076
WDR53	154	135	134	148
WDR54	407	393	365	454
WDR55	520	495	343	416
WDR59	1095	915	658	789
WDR5B	131	100	88	130
WDR6	3964	3496	2893	3644
WDR60	521	486	338	417
WDR61	1666	1624	1265	1485
WDR62	1129	993	709	813
WDR63	52	30	39	38
WDR66	47	51	35	45
WDR7	1012	901	636	824
WDR70	1157	1075	850	1007
WDR73	1155	980	859	944
WDR74	880	789	616	809
WDR75	2885	2750	2183	2749
WDR76	980	949	771	965
WDR77	2517	2320	2030	2503
WDR78	67	47	62	78
WDR81	659	643	406	531
WDR82	1322	1037	1010	1323
WDR83	214	246	159	167
WDR83OS	581	559	431	494
WDR89	478	446	299	368
WDR90	829	676	533	679
WDR91	351	278	231	321
WDR92	244	254	192	238
WDSUB1	212	201	132	173
WDTC1	413	311	227	278
WDYHV1	100	69	53	65
WEE1	964	934	572	723
WFS1	307	246	193	267
WHAMM	314	282	173	255
WHRN	129	99	66	99
WIPF1	61	38	36	52
WIPF2	56	50	39	51
WIPI1	73	58	54	72
WIPI2	968	899	773	979
WIZ	571	386	257	358
WLS	1965	1610	1402	1737
WNK1	4952	3857	2456	3116
WNK2	678	531	219	280
WNK3	806	723	611	776
WNK4	72	48	35	31
WNT5A	144	121	78	87
WRAP53	678	579	491	589
WRAP73	562	529	456	613
WRN	1470	1310	918	1191
WRNIP1	1665	1523	1200	1398
WSB1	650	666	467	585
WSB2	512	437	312	417
WSCD1	112	93	74	97
WT1	51	45	31	35
WTAP	1559	1444	1095	1445
WTIP	35	38	26	33
WWC1	701	639	465	618
WWC2	988	938	703	911
WWOX	346	362	234	300
WWP1	971	943	496	632
WWP2	479	391	314	380
WWTR1	73	41	54	78
XAB2	628	507	351	430
XBP1	1532	1484	1115	1335
XIAP	817	763	457	659
XK	54	57	45	54
XKR8	101	67	72	81
XPA	439	425	271	362
XPC	1374	1353	947	1090
XPNPEP1	1361	1175	1221	1309
XPNPEP3	669	539	327	426
XPO1	12741	11875	9355	11647
XPO4	2178	1884	1462	1880
XPO5	5345	4525	3473	4413
XPO6	4115	3652	2886	3580
XPO7	2165	1849	1484	1927
XPOT	4436	3962	3698	4548
XPR1	937	842	705	817
XRCC1	677	578	437	558
XRCC2	601	604	375	463
XRCC3	467	425	323	375
XRCC4	284	288	194	288
XRCC5	15880	15002	12342	15281
XRCC6	11803	11441	9726	12136
XRN1	1367	1314	858	1170
XRN2	5075	4658	4044	4929
XRRA1	288	261	174	205
XXYLT1	174	166	137	132
XYLB	1009	815	535	645
XYLT2	371	326	257	310
YAE1	373	355	207	280
YAF2	215	186	130	153
YAP1	419	391	265	432
YARS	5368	5167	3530	4913
YARS2	906	842	755	975
YBEY	177	152	127	155
YBX1	4833	4356	3827	5006
YBX3	2708	2892	1728	2236
YDJC	1012	904	598	689
YEATS2	1213	1000	735	968
YEATS4	723	758	549	628
YES1	835	831	594	855
YIF1A	634	589	680	772
YIF1B	427	309	405	453
YIPF1	251	207	209	253
YIPF2	330	279	267	310
YIPF3	463	406	406	532
YIPF4	563	466	423	559
YIPF5	514	430	414	539
YIPF6	411	428	322	441
YJU2	279	318	277	347
YKT6	610	599	447	592
YLPM1	3379	2786	1480	1983
YME1L1	3527	3197	2801	3252
YOD1	827	757	496	663
YPEL5	91	92	55	59
YRDC	579	510	401	456
YTHDC1	2053	1939	1540	2073
YTHDC2	3190	2971	2017	2563
YTHDF1	926	798	577	833
YTHDF2	2695	2219	1957	2656
YTHDF3	1180	1017	864	1103
YWHAB	2239	2056	1431	2037
YWHAE	6641	6159	4294	5474
YWHAG	1494	1536	956	1288
YWHAH	1389	1252	1008	1221
YWHAQ	3582	3565	2379	3245
YWHAZ	1173	1030	754	974
YY1	1357	1315	910	1172
YY1AP1	930	791	573	816
YY2	106	92	50	92
ZACN	418	365	362	418
ZADH2	392	337	265	365
ZBBX	41	55	34	39
ZBED1	405	347	268	351
ZBED4	811	751	437	671
ZBED5	1497	1416	1027	1354
ZBED6	1189	1106	693	936
ZBED6CL	65	64	35	53
ZBED8	248	186	146	194
ZBED9	483	464	407	515
ZBTB1	778	730	545	758
ZBTB10	1807	1643	1201	1487
ZBTB11	2237	2000	1485	1774
ZBTB12	141	139	83	92
ZBTB14	217	240	179	223
ZBTB17	367	325	286	334
ZBTB18	829	777	531	638
ZBTB2	456	382	360	430
ZBTB21	602	561	348	478
ZBTB22	151	138	127	132
ZBTB24	806	653	619	781
ZBTB25	103	100	75	101
ZBTB26	174	178	117	156
ZBTB3	134	129	106	136
ZBTB33	1249	1091	995	1134
ZBTB34	254	288	157	197
ZBTB37	244	201	155	206
ZBTB38	463	381	329	385
ZBTB39	403	341	239	312
ZBTB4	119	94	89	111
ZBTB40	1241	1139	757	1042
ZBTB41	564	551	399	490
ZBTB43	274	256	187	234
ZBTB44	873	728	500	627
ZBTB45	72	52	39	53
ZBTB46	75	73	65	88
ZBTB47	231	217	161	181
ZBTB48	399	403	298	351
ZBTB49	124	134	86	129
ZBTB5	487	427	283	327
ZBTB6	338	296	283	333
ZBTB7A	204	146	70	92
ZBTB7B	92	78	42	73
ZBTB8A	264	217	182	242
ZBTB8OS	523	498	403	527
ZBTB9	191	169	135	152
ZC2HC1A	99	98	65	117
ZC3H10	127	109	80	105
ZC3H12A	68	45	52	51
ZC3H12B	102	101	40	71
ZC3H12C	282	247	215	290
ZC3H13	2679	2604	1709	2317
ZC3H14	2915	2642	2215	2760
ZC3H15	3515	3653	2496	3193
ZC3H18	968	872	517	764
ZC3H3	277	203	128	195
ZC3H4	982	941	479	644
ZC3H6	113	115	83	117
ZC3H7A	2031	1945	1046	1349
ZC3H7B	1185	987	862	1173
ZC3H8	401	383	242	319
ZC3HAV1	1426	1141	918	1112
ZC3HAV1L	166	134	92	126
ZC3HC1	714	727	485	583
ZC4H2	150	117	90	108
ZCCHC10	189	192	178	215
ZCCHC12	928	926	644	739
ZCCHC14	642	525	270	385
ZCCHC17	723	643	648	658
ZCCHC2	246	217	195	225
ZCCHC24	52	39	31	51
ZCCHC3	302	337	179	255
ZCCHC4	252	197	157	197
ZCCHC7	591	571	405	458
ZCCHC8	744	620	499	645
ZCCHC9	581	554	464	593
ZCRB1	782	709	658	767
ZCWPW1	53	33	35	44
ZDBF2	2421	2391	1472	1925
ZDHHC1	56	39	27	58
ZDHHC12	177	134	138	164
ZDHHC13	536	444	425	536
ZDHHC14	68	63	56	64
ZDHHC16	520	454	468	600
ZDHHC17	803	680	538	730
ZDHHC18	160	133	142	162
ZDHHC2	353	315	310	360
ZDHHC20	489	444	365	497
ZDHHC21	137	140	71	123
ZDHHC23	215	197	138	163
ZDHHC24	73	52	44	45
ZDHHC3	846	768	594	776
ZDHHC4	487	412	385	440
ZDHHC5	843	651	655	851
ZDHHC6	814	728	551	683
ZDHHC7	574	481	375	471
ZDHHC8	341	294	175	263
ZDHHC9	380	315	243	277
ZEB1	437	354	370	528
ZEB2	364	328	245	385
ZER1	516	391	350	488
ZFAND1	653	614	473	624
ZFAND2A	136	128	97	131
ZFAND2B	244	221	199	247
ZFAND3	82	81	53	70
ZFAND4	419	377	263	369
ZFAND5	512	438	329	400
ZFAND6	511	422	475	561
ZFAT	472	432	318	497
ZFC3H1	1976	1825	1001	1420
ZFHX2	86	62	25	34
ZFHX3	626	515	240	343
ZFHX4	2683	2143	1268	1705
ZFP1	356	324	255	295
ZFP14	101	69	42	74
ZFP28	86	80	50	77
ZFP30	337	298	237	289
ZFP36L1	70	56	33	38
ZFP36L2	114	78	72	75
ZFP37	134	105	80	88
ZFP62	791	707	596	718
ZFP64	644	526	395	547
ZFP69	193	154	134	163
ZFP69B	107	97	44	68
ZFP90	471	413	273	357
ZFP91	246	228	151	166
ZFPL1	191	156	172	205
ZFPM2	106	105	56	68
ZFR	3989	3557	3267	3839
ZFX	3003	2538	1910	2351
ZFYVE1	182	174	109	142
ZFYVE16	2351	2142	1765	2240
ZFYVE19	202	214	176	196
ZFYVE21	163	181	95	153
ZFYVE26	1656	1365	946	1248
ZFYVE27	292	252	211	264
ZFYVE28	73	52	37	38
ZFYVE9	1605	1506	996	1295
ZGPAT	52	66	44	55
ZGRF1	1928	1770	1309	1606
ZHX1	1647	1592	1177	1478
ZHX2	246	166	149	197
ZHX3	489	424	344	412
ZIC2	453	376	311	423
ZIC3	178	171	152	166
ZIC5	402	294	262	373
ZKSCAN1	788	674	497	630
ZKSCAN2	703	586	439	563
ZKSCAN3	214	214	136	147
ZKSCAN4	263	262	181	241
ZKSCAN5	734	558	506	632
ZKSCAN8	1051	910	647	864
ZMAT2	837	915	700	880
ZMAT3	93	80	67	94
ZMAT5	160	158	153	151
ZMIZ1	169	104	45	43
ZMIZ2	268	216	152	197
ZMPSTE24	1649	1504	1318	1650
ZMYM1	1616	1448	1123	1430
ZMYM2	2064	1778	1362	1674
ZMYM3	1126	939	644	906
ZMYM4	3289	2860	2274	2928
ZMYM5	311	272	207	260
ZMYM6	227	229	191	249
ZMYND11	751	739	571	749
ZMYND19	548	496	344	475
ZMYND8	874	744	468	635
ZNF10	70	70	51	60
ZNF100	439	357	293	431
ZNF101	213	198	169	162
ZNF106	2530	2330	1655	2086
ZNF107	641	626	358	528
ZNF112	156	116	148	159
ZNF117	162	159	129	152
ZNF12	730	669	470	559
ZNF121	1297	1170	942	1097
ZNF124	661	607	436	562
ZNF131	904	870	681	851
ZNF132	62	46	27	50
ZNF133	372	345	243	331
ZNF134	281	243	207	249
ZNF136	180	136	137	149
ZNF138	265	227	182	242
ZNF14	227	158	126	197
ZNF140	281	210	203	254
ZNF142	1171	996	539	751
ZNF143	528	459	437	556
ZNF146	2038	1874	1509	1766
ZNF148	1067	980	792	991
ZNF155	89	92	54	83
ZNF16	304	244	218	278
ZNF160	120	89	70	91
ZNF165	234	207	163	180
ZNF169	152	151	71	94
ZNF17	229	199	162	178
ZNF174	131	98	93	144
ZNF175	266	222	155	221
ZNF18	187	190	150	194
ZNF180	482	475	343	412
ZNF181	114	111	100	137
ZNF182	323	347	194	251
ZNF184	558	483	409	513
ZNF185	51	38	31	35
ZNF189	720	580	481	607
ZNF19	55	63	31	47
ZNF195	972	913	703	826
ZNF197	681	600	431	572
ZNF2	149	98	84	117
ZNF200	246	227	182	222
ZNF202	439	369	273	305
ZNF205	288	273	261	274
ZNF207	3174	2769	2883	3577
ZNF211	268	250	185	243
ZNF212	215	176	121	181
ZNF213	101	80	50	64
ZNF214	133	121	114	121
ZNF215	416	358	279	351
ZNF217	382	344	195	296
ZNF219	146	139	112	105
ZNF22	227	158	206	252
ZNF221	105	80	59	53
ZNF222	72	88	55	67
ZNF224	402	387	264	366
ZNF225	153	162	120	139
ZNF226	311	235	217	319
ZNF227	491	396	340	428
ZNF23	420	384	312	396
ZNF230	95	103	45	91
ZNF232	221	177	174	213
ZNF234	210	147	122	158
ZNF235	252	192	127	175
ZNF236	795	680	505	675
ZNF239	204	154	163	186
ZNF24	1097	1047	936	1217
ZNF248	168	151	92	112
ZNF25	44	52	37	57
ZNF250	198	195	138	138
ZNF251	501	525	303	382
ZNF254	236	231	167	234
ZNF256	154	105	85	100
ZNF26	267	190	152	233
ZNF260	260	275	170	232
ZNF263	631	613	472	528
ZNF264	359	332	225	286
ZNF266	545	557	368	470
ZNF267	869	813	649	755
ZNF268	637	522	497	568
ZNF273	216	158	169	184
ZNF274	254	280	227	312
ZNF275	337	271	192	228
ZNF276	742	601	342	484
ZNF277	570	481	381	432
ZNF28	155	138	141	192
ZNF280B	289	230	175	234
ZNF280C	782	651	560	739
ZNF280D	108	95	98	97
ZNF281	1440	1270	1184	1461
ZNF282	676	612	402	530
ZNF283	342	346	206	299
ZNF286A	93	83	65	50
ZNF287	95	89	72	107
ZNF292	2786	2490	1898	2500
ZNF3	636	645	427	520
ZNF30	225	233	140	168
ZNF300	365	362	228	304
ZNF302	355	315	292	355
ZNF304	207	191	167	184
ZNF316	253	256	137	204
ZNF317	786	678	501	646
ZNF318	1769	1617	994	1299
ZNF319	64	34	37	33
ZNF32	454	442	351	400
ZNF322	69	61	69	82
ZNF324	181	175	134	178
ZNF324B	110	109	85	86
ZNF326	1186	1227	650	828
ZNF329	52	50	41	41
ZNF330	1004	988	757	953
ZNF333	118	99	73	98
ZNF335	691	531	498	634
ZNF337	825	755	508	583
ZNF33A	753	651	482	649
ZNF33B	782	725	579	685
ZNF34	78	52	38	56
ZNF341	64	62	58	63
ZNF343	330	279	223	268
ZNF345	95	66	46	55
ZNF346	560	446	330	442
ZNF35	618	551	379	475
ZNF350	108	90	84	103
ZNF354A	244	204	216	245
ZNF354B	452	366	272	328
ZNF358	288	288	182	249
ZNF362	74	65	53	86
ZNF367	283	255	157	214
ZNF37A	443	390	244	364
ZNF382	90	86	76	74
ZNF383	138	129	88	89
ZNF384	346	264	251	296
ZNF391	141	121	82	111
ZNF394	449	449	335	381
ZNF395	144	125	94	138
ZNF397	362	347	210	278
ZNF398	417	332	264	383
ZNF404	39	49	36	38
ZNF407	998	904	576	757
ZNF408	270	243	202	256
ZNF41	297	244	218	261
ZNF410	956	852	697	790
ZNF414	52	51	29	54
ZNF416	134	108	97	87
ZNF417	101	113	51	91
ZNF419	107	85	64	94
ZNF420	260	239	200	254
ZNF423	67	57	33	37
ZNF425	60	58	39	60
ZNF426	148	133	100	108
ZNF428	518	506	326	406
ZNF430	381	366	218	273
ZNF431	343	343	242	309
ZNF432	241	248	150	178
ZNF436	251	208	165	183
ZNF44	120	115	70	105
ZNF440	225	205	147	203
ZNF441	44	52	28	41
ZNF443	88	73	64	73
ZNF444	78	83	36	37
ZNF445	1222	1024	645	823
ZNF446	129	117	96	102
ZNF449	212	176	137	172
ZNF45	449	385	324	415
ZNF451	1734	1551	1189	1619
ZNF460	1593	1330	950	1163
ZNF461	135	90	82	94
ZNF462	148	115	64	72
ZNF468	186	152	149	196
ZNF470	115	101	62	89
ZNF473	564	534	408	509
ZNF48	525	501	339	429
ZNF480	368	365	234	350
ZNF483	392	393	235	285
ZNF484	524	500	374	432
ZNF485	176	165	109	131
ZNF490	115	120	74	81
ZNF493	100	81	58	99
ZNF496	309	285	168	228
ZNF497	53	38	26	42
ZNF500	173	148	114	157
ZNF502	58	67	41	73
ZNF503	1041	864	681	995
ZNF507	1354	1145	667	891
ZNF510	194	218	158	211
ZNF511	178	165	110	137
ZNF512	902	751	544	710
ZNF512B	935	879	670	874
ZNF513	166	148	128	134
ZNF514	163	144	95	109
ZNF516	238	218	157	176
ZNF517	48	36	26	27
ZNF518A	2572	2354	1800	2249
ZNF518B	564	466	473	522
ZNF519	212	204	132	185
ZNF521	125	112	85	107
ZNF526	230	202	195	240
ZNF527	190	161	123	146
ZNF529	365	393	224	294
ZNF530	153	163	117	134
